,회원번호,주문일시,전체물품명
0,18764160,2021-01-03,유정란/친환경
1,18949760,2021-09-30,두부
2,22990272,2021-01-08,대파
3,22990272,2021-02-13,참기름$월동무
4,22990272,2021-02-24,콩나물$찌개용두부
5,22990272,2021-02-27,참기름
6,22990272,2021-05-25,두부
7,22990272,2021-06-07,두부
8,22990272,2021-06-21,두부
9,22990272,2021-06-27,두부$팽이버섯
10,22990272,2021-07-10,참기름
11,22990272,2021-07-31,상추
12,22990272,2021-08-28,유정란/친환경
13,24883392,2021-01-03,유정란/친환경$오분도미/유$상추$월동무
14,24883392,2021-01-05,도토리묵
15,24883392,2021-01-08,상추
16,24883392,2021-01-12,양파
17,24883392,2021-01-16,월동무$대파$팽이버섯
18,24883392,2021-01-26,유정란/친환경$월동무$찌개용두부
19,24883392,2021-01-29,월동무
20,24883392,2021-02-06,유기농저지방우유$당근$찌개용두부
21,24883392,2021-02-14,양배추
22,24883392,2021-02-15,명태참어묵
23,24883392,2021-02-23,상추
24,24883392,2021-02-26,양파$당근
25,24883392,2021-03-01,월동무
26,24883392,2021-03-06,유기농저지방우유
27,24883392,2021-03-09,유정란/친환경
28,24883392,2021-03-13,상추$월동무$대파
29,24883392,2021-03-27,대파
30,24883392,2021-03-29,양파
31,24883392,2021-03-30,사과/$브로컬리
32,24883392,2021-04-09,두부$유정란/친환경$대파
33,24883392,2021-04-12,당근
34,24883392,2021-04-17,부추$양배추
35,24883392,2021-04-19,상추$월동무
36,24883392,2021-04-20,월동무$중파
37,24883392,2021-04-24,참외$찌개용두부
38,24883392,2021-05-01,딸기/$유기농우유$중파
39,24883392,2021-05-09,상추$애호박$브로컬리$얼갈이$깻잎
40,24883392,2021-05-12,중파
41,24883392,2021-05-16,오이$콩나물
42,24883392,2021-05-21,유정란/친환경$상추$중파$부추
43,24883392,2021-05-25,유정란/친환경
44,24883392,2021-05-28,오이$사과/$상추$상추$당근$찌개용두부
45,24883392,2021-05-31,양파$오이$깻잎
46,24883392,2021-06-05,유정란/친환경
47,24883392,2021-06-08,오이
48,24883392,2021-06-11,상추$완숙토마토$당근
49,24883392,2021-06-14,유정란/친환경$오이$깻잎$당면
50,24883392,2021-06-16,콩국물$얼갈이$찌개용두부
51,24883392,2021-06-23,유정란/친환경$양파$오이$상추$유기농우유$찌개용두부$깻잎
52,24883392,2021-06-27,사과/$상추$애호박$당근
53,24883392,2021-07-01,오이$당근$중파
54,24883392,2021-07-06,양파$상추$유기농우유
55,24883392,2021-07-10,오이
56,24883392,2021-07-12,오이$중파
57,24883392,2021-07-16,유정란/친환경$가지$도토리묵
58,24883392,2021-07-19,브로컬리$얼갈이$중파$깻잎
59,24883392,2021-07-21,오이$유기농우유$얼음식혜
60,24883392,2021-07-29,양파$상추
61,24883392,2021-08-02,콩국물$상추$유기농우유$깻잎
62,24883392,2021-08-06,오이$상추$애호박$완숙토마토
63,24883392,2021-08-08,양파$오이$참기름$유기농우유
64,24883392,2021-08-11,양파
65,24883392,2021-08-14,오이$당근$유기농우유$깻잎
66,24883392,2021-08-17,유기농우유$찌개용두부
67,24883392,2021-08-21,완숙토마토$찌개용두부
68,24883392,2021-08-27,유정란/친환경$오이$당근$유기농우유$중파
69,24883392,2021-08-30,유정란/친환경$애호박$유기농우유
70,24883392,2021-08-31,사과
71,24883392,2021-09-03,유기농우유$중파$구운도시락김
72,24883392,2021-09-07,오이$당근$유기농우유$찌개용두부$사과$깻잎
73,24883392,2021-09-11,양파$유기농우유$가지
74,24883392,2021-09-13,양파
75,24883392,2021-09-15,동물복지유정란$유기농우유$중파$깻잎
76,24883392,2021-09-18,유기농우유$깻잎
77,24883392,2021-09-22,유정란/친환경$오이$찌개용두부$깻잎
78,24883392,2021-09-28,오이$유기농우유
79,24883392,2021-10-02,양파$동물복지유정란$유기농우유$깻잎
80,24883392,2021-10-03,찌개용두부
81,24883392,2021-10-09,유정란/친환경$양파$양파$오이$무$가지$부추$깻잎
82,24883392,2021-10-11,양파$유기농우유
83,24883392,2021-10-16,오이$브로컬리$유기농우유
84,24883392,2021-10-23,상추$애호박$당근$깻잎
85,24883392,2021-10-28,유기농우유$깻잎
86,24883392,2021-10-31,시금치$유기농우유$깻잎
87,26355200,2021-01-03,오분도미/유
88,26355200,2021-01-10,깻잎
89,26355200,2021-01-11,찌개용두부
90,26355200,2021-01-16,유정란/친환경
91,26355200,2021-01-25,떡국떡$오분도미/유$구운도시락김
92,26355200,2021-01-27,오분도미/유
93,26355200,2021-02-01,유정란/친환경$당근
94,26355200,2021-02-03,양파$찌개용두부
95,26355200,2021-02-09,떡국떡$사과/
96,26355200,2021-02-12,찌개용두부$당면
97,26355200,2021-02-14,떡국떡$브로컬리$깻잎
98,26355200,2021-02-24,동물복지유정란$찌개용두부
99,26355200,2021-03-09,오분도미/유
100,26355200,2021-03-16,사과/$브로컬리$당근
101,26355200,2021-03-21,유정란/친환경$찌개용두부
102,26355200,2021-03-23,오분도미/유
103,26355200,2021-03-30,사과/$사과/
104,26355200,2021-04-07,오분도미/유$찌개용두부
105,26355200,2021-04-10,유정란/친환경$브로컬리
106,26355200,2021-04-13,콩나물
107,26355200,2021-04-14,사과/$당근$당근
108,26355200,2021-04-20,두부
109,26355200,2021-04-25,유정란/친환경
110,26355200,2021-05-13,찌개용두부
111,26355200,2021-05-15,상추
112,26355200,2021-05-16,유정란/친환경$오분도미/유$애호박$팽이버섯
113,26355200,2021-05-23,콩나물
114,26355200,2021-05-26,시금치$완숙토마토$참기름
115,26355200,2021-06-04,애호박$찌개용두부
116,26355200,2021-06-06,오분도미/유$당근
117,26355200,2021-06-12,두부$유정란/친환경
118,26355200,2021-06-14,완숙토마토
119,26355200,2021-06-27,상추
120,26355200,2021-06-30,상추$찌개용두부$가지
121,26355200,2021-07-10,상추$참외
122,26355200,2021-07-13,가지
123,26355200,2021-07-19,상추
124,26355200,2021-07-21,찌개용두부
125,26355200,2021-07-25,상추
126,26355200,2021-07-28,찌개용두부
127,26355200,2021-08-05,찌개용두부
128,26355200,2021-08-10,유정란/친환경$양파$오이$오분도미/유$상추$완숙토마토
129,26355200,2021-08-15,찌개용두부
130,26355200,2021-08-18,사과
131,26355200,2021-08-21,상추$애호박$양배추
132,26355200,2021-08-30,애호박$완숙토마토$찌개용두부
133,26355200,2021-09-12,찌개용두부$복숭아
134,26355200,2021-09-21,두부$오이$양배추
135,26355200,2021-10-06,무
136,26355200,2021-10-20,오분도미/유$오분도미/유$쌈채소모음$쌈채소모음
137,26355200,2021-10-26,찌개용두부
138,29658880,2021-05-11,유정란/친환경
139,37314880,2021-02-14,떡국떡$동물복지유정란
140,38270720,2021-05-29,완숙토마토
141,38270720,2021-08-11,완숙토마토$유기농저지방우유
142,38808960,2021-01-07,콩나물
143,38808960,2021-01-12,콩나물$시금치$팽이버섯
144,38808960,2021-01-22,유정란/친환경$어린잎채소$팽이버섯
145,38808960,2021-02-02,콩나물$브로컬리
146,38808960,2021-03-03,콩나물$팽이버섯$찌개용두부
147,38808960,2021-04-07,오이$사과/$찌개용두부
148,38808960,2021-04-16,유정란/친환경$콩나물$상추$찌개용두부$당면$양배추
149,38808960,2021-05-03,콩나물$당근
150,38808960,2021-05-29,오이$콩나물$오분도미/유$당근$찌개용두부
151,38808960,2021-05-30,참기름$중파$부추
152,38808960,2021-06-05,콩나물
153,38808960,2021-06-09,사과/
154,38808960,2021-07-19,유정란/친환경$애호박$중파
155,38808960,2021-07-23,오분도미/유$애호박$찌개용두부
156,38808960,2021-08-05,유정란/친환경$완숙토마토
157,38808960,2021-08-09,유정란/친환경$오이$완숙토마토$당근
158,38808960,2021-08-19,두부$유정란/친환경$콩나물$중파
159,38808960,2021-08-20,유정란/친환경$콩나물$당면
160,38808960,2021-08-25,얼음식혜
161,38808960,2021-08-27,중파
162,38808960,2021-09-05,유정란/친환경$콩나물
163,38808960,2021-09-11,유정란/친환경$중파$팽이버섯$찌개용두부
164,38862784,2021-01-16,양배추
165,38862784,2021-01-23,사과/
166,38862784,2021-01-29,유정란/친환경
167,38862784,2021-02-28,유정란/친환경$얼갈이
168,38862784,2021-03-13,두부$유정란/친환경
169,38862784,2021-03-27,당근
170,38862784,2021-04-10,사과/$찌개용두부
171,38862784,2021-04-24,사과/$얼갈이
172,38862784,2021-05-07,깻잎
173,38862784,2021-05-29,상추$무
174,38862784,2021-05-31,애호박$참외$부추
175,38862784,2021-06-12,완숙토마토
176,38862784,2021-07-03,대파
177,38862784,2021-07-25,두부$오이
178,38862784,2021-08-08,애호박$중파$복숭아
179,38862784,2021-08-28,오이$가지
180,38862784,2021-08-30,애호박
181,38862784,2021-09-21,쌈채소모음$양배추
182,38862784,2021-10-02,두부$유정란/친환경$양파$부추
183,38862784,2021-10-23,유정란/친환경
184,38866496,2021-08-14,오이$가지
185,38933312,2021-01-03,유정란/친환경
186,38933312,2021-03-20,딸기/
187,38933312,2021-03-23,상추$대파
188,38933312,2021-04-09,딸기/
189,38933312,2021-08-07,콩국물$오이
190,38933312,2021-09-22,두부$콩나물$무
191,38933312,2021-09-23,콩나물$깻잎
192,38968576,2021-01-20,떡국떡$콩나물$대파
193,38968576,2021-01-27,떡국떡
194,39653440,2021-01-06,찌개용두부
195,39653440,2021-01-11,찌개용두부
196,39653440,2021-02-02,쌈채소모음$두유
197,39653440,2021-03-08,두유
198,39653440,2021-03-15,당근
199,39653440,2021-03-28,유기농우유
200,39653440,2021-03-31,두유
201,39653440,2021-05-21,찌개용두부
202,39653440,2021-05-25,콩나물
203,39653440,2021-06-03,완숙토마토$중파
204,39653440,2021-07-17,콩국물$유기농저지방우유$양배추
205,39653440,2021-07-25,유정란/친환경$두유
206,39653440,2021-07-26,오이
207,39653440,2021-08-01,오이$중파
208,39653440,2021-08-10,검은콩두유
209,39653440,2021-08-18,양배추
210,39653440,2021-09-04,황토숙주나물
211,39653440,2021-09-11,찌개용두부
212,39653440,2021-10-08,두부
213,39653440,2021-10-26,콩나물
214,39653440,2021-10-29,유기농저지방우유
215,39820480,2021-06-02,유정란/친환경
216,39820480,2021-06-06,두부$브로컬리
217,39820480,2021-06-08,상추
218,39820480,2021-06-11,방울토마토/대추형$어린잎채소$깻잎$양배추
219,39820480,2021-06-16,유정란/친환경$사과/$부추
220,39820480,2021-06-18,상추$브로컬리
221,39820480,2021-06-20,양파$상추
222,39820480,2021-06-21,당근
223,39820480,2021-06-26,가지
224,39820480,2021-07-02,콩나물$브로컬리
225,39820480,2021-07-16,유정란/친환경$오이$방울토마토/대추형$상추$브로컬리$당근$당근$가지$양배추
226,39820480,2021-07-21,방울토마토/대추형
227,39820480,2021-07-25,두부$브로컬리$양배추
228,39820480,2021-08-14,어린잎채소$당근
229,39820480,2021-08-21,유정란/친환경$방울토마토/대추형$부추$양배추
230,39820480,2021-08-26,두부$어린잎채소
231,39820480,2021-08-31,가지
232,39820480,2021-09-06,방울토마토/대추형$부추
233,39820480,2021-09-11,방울토마토/대추형$어린잎채소$양배추
234,39820480,2021-09-18,두부$양파$방울토마토/대추형$어린잎채소$사과
235,39820480,2021-09-27,콩나물$상추$누룽지$사과
236,39820480,2021-10-01,상추$어린잎채소
237,39820480,2021-10-11,두부$유정란/친환경$가지
238,39820480,2021-10-13,두부$양파$오이$사과$구운도시락김
239,39955968,2021-08-31,유정란/친환경
240,41754432,2021-01-08,유정란/친환경
241,41754432,2021-01-13,유정란/친환경
242,41754432,2021-01-21,유정란/친환경$양배추
243,41754432,2021-01-26,유정란/친환경
244,41754432,2021-02-09,양배추
245,41754432,2021-02-13,유정란/친환경
246,41754432,2021-02-15,유정란/친환경
247,41754432,2021-02-25,떡국떡$찹쌀백미/유
248,41754432,2021-03-01,유정란/친환경$양배추
249,41754432,2021-03-05,깻잎
250,41754432,2021-03-10,유정란/친환경
251,41754432,2021-03-21,유정란/친환경
252,41754432,2021-04-04,유정란/친환경
253,41754432,2021-04-13,유정란/친환경$양파
254,41754432,2021-04-18,유정란/친환경$오이$부추
255,41754432,2021-04-27,유정란/친환경
256,41754432,2021-04-29,두부$양파
257,41754432,2021-04-30,유정란/친환경$오이$부추
258,41754432,2021-05-02,부추
259,41754432,2021-05-08,방울토마토/대추형
260,41754432,2021-05-11,오이
261,41754432,2021-05-17,방울토마토/대추형
262,41754432,2021-05-19,유정란/친환경$방울토마토/대추형$사과/
263,41754432,2021-05-21,방울토마토/대추형$방울토마토/대추형
264,41754432,2021-05-25,유정란/친환경
265,41754432,2021-05-30,두부$방울토마토/대추형$사과/
266,41754432,2021-06-04,오이$방울토마토/대추형$사과/
267,41754432,2021-06-07,오이
268,41754432,2021-06-09,유정란/친환경$오이$양배추
269,41754432,2021-06-14,유정란/친환경
270,41754432,2021-06-18,유정란/친환경$방울토마토/대추형
271,41754432,2021-06-19,유정란/친환경
272,41754432,2021-06-22,두부$오이$사과/$검은콩두유
273,41754432,2021-07-01,유정란/친환경$부추$양배추
274,41754432,2021-07-06,오이$오이
275,41754432,2021-07-07,양파$오이
276,41754432,2021-07-19,양배추
277,41754432,2021-07-28,유정란/친환경
278,41754432,2021-07-31,유정란/친환경$오이$방울토마토/대추형$무$검은콩두유
279,41754432,2021-08-07,오이
280,41754432,2021-08-11,두부$유정란/친환경$방울토마토/대추형$검은콩두유$검은콩두유$양배추
281,41754432,2021-08-13,오이$방울토마토/대추형$검은콩두유$양배추
282,41754432,2021-08-21,사과
283,41754432,2021-08-25,오이$방울토마토/대추형
284,41754432,2021-08-30,방울토마토/대추형
285,41754432,2021-08-31,방울토마토/대추형$방울토마토/대추형
286,41754432,2021-09-01,오이$부추
287,41754432,2021-09-02,검은콩두유
288,41754432,2021-09-05,검은콩두유
289,41754432,2021-09-08,두부$오이$양배추
290,41754432,2021-09-14,오이$사과$양배추
291,41754432,2021-09-15,부추
292,41754432,2021-09-23,유정란/친환경
293,41754432,2021-09-27,유정란/친환경
294,41754432,2021-09-29,부추$복숭아
295,41754432,2021-10-01,유정란/친환경$사과
296,41754432,2021-10-06,방울토마토/대추형$부추$당면
297,41754432,2021-10-11,누룽지
298,41754432,2021-10-15,부추
299,41754432,2021-10-19,유정란/친환경$부추
300,49083776,2021-02-08,양파$참기름$대파
301,49083776,2021-02-13,시금치$유기농저지방우유$깐마늘/난지형/유$황토숙주나물$당면
302,49083776,2021-02-14,깐마늘/난지형/유
303,49083776,2021-03-13,두부$백미/유$브로컬리$얼음식혜$검은콩두유
304,49083776,2021-03-24,찌개용두부
305,49083776,2021-03-29,얼갈이$황토숙주나물
306,49083776,2021-04-11,브로컬리
307,49083776,2021-04-25,유정란/친환경
308,49083776,2021-05-04,유정란/친환경
309,49083776,2021-05-26,얼음식혜$검은콩두유$부추
310,49083776,2021-06-14,콩국물$유정란/친환경$오이
311,49083776,2021-06-21,양파$유기농저지방우유$깻잎$도토리묵
312,49083776,2021-08-07,참기름
313,49083776,2021-08-28,콩나물$무$유기농저지방우유$양배추
314,49083776,2021-09-15,두부$동물복지유정란
315,49083776,2021-09-18,애호박$얼음식혜
316,49083776,2021-09-29,유정란/친환경$중파
317,49083776,2021-10-06,얼음식혜$검은콩두유
318,49083776,2021-10-16,유정란/친환경$대파$얼음식혜$검은콩두유
319,49083776,2021-10-27,유정란/친환경
320,49083776,2021-10-30,검은콩두유
321,49178432,2021-03-04,두부$명태참어묵
322,49178432,2021-04-11,사과/$상추$명태참어묵
323,49178432,2021-05-02,유정란/친환경
324,49178432,2021-07-15,두부
325,49178432,2021-07-18,부추
326,49178432,2021-07-25,콩나물$무
327,49178432,2021-09-01,두부$유정란/친환경$중파
328,49178432,2021-09-27,두부
329,49178432,2021-10-08,두부$무
330,49178432,2021-10-18,두부
331,50793152,2021-01-19,동물복지유정란
332,50793152,2021-02-19,동물복지유정란
333,50793152,2021-03-10,유정란/친환경
334,50793152,2021-04-11,유정란/친환경
335,50793152,2021-05-22,브로컬리
336,50793152,2021-06-21,유정란/친환경
337,50793152,2021-08-05,두부$유정란/친환경$찹쌀백미/유
338,50793152,2021-09-19,대파
339,51897472,2021-05-25,오분도미/유$백미/유
340,51897472,2021-10-07,두부$콩나물$어린잎채소
341,52515520,2021-01-02,유정란/친환경$두유
342,52515520,2021-02-06,찌개용두부
343,52515520,2021-04-20,양배추
344,52515520,2021-09-20,동물복지유정란$찹쌀백미/유$두유
345,52515520,2021-10-04,유정란/친환경
346,53165120,2021-01-13,대파
347,53165120,2021-01-29,당근$당근
348,53165120,2021-01-30,동물복지유정란$대파
349,53165120,2021-02-10,양파$찌개용두부
350,53165120,2021-02-13,찌개용두부
351,53165120,2021-03-06,두부$동물복지유정란$월동무
352,53165120,2021-03-08,시금치$월동무
353,53165120,2021-03-19,유정란/친환경
354,53165120,2021-03-31,유정란/친환경
355,53165120,2021-04-16,두부$부추
356,53165120,2021-04-25,양파
357,53165120,2021-05-06,두부
358,53165120,2021-05-22,두부$오이
359,53165120,2021-05-29,양파$당근
360,53165120,2021-06-27,유정란/친환경$오이
361,53165120,2021-07-02,오분도미/유
362,53165120,2021-07-14,찌개용두부$양배추
363,53165120,2021-07-20,중파
364,53165120,2021-07-23,유정란/친환경
365,53165120,2021-07-31,오이$콩나물$찌개용두부
366,53165120,2021-08-13,유정란/친환경
367,53165120,2021-08-20,유정란/친환경$찌개용두부
368,53165120,2021-09-20,동물복지유정란$부추
369,53165120,2021-09-21,부추
370,53165120,2021-10-19,유기농우유
371,53432384,2021-01-07,두부$동물복지유정란$검은콩두유
372,53432384,2021-01-19,유정란/친환경$콩나물
373,53432384,2021-01-28,양파$콩나물$당근
374,53432384,2021-02-04,두부$유정란/친환경
375,53432384,2021-02-11,두부$양파$당근
376,53432384,2021-02-25,두부$양파$검은콩두유
377,53432384,2021-03-11,두부$콩나물
378,53432384,2021-03-18,두부$유정란/친환경$콩나물$누룽지$검은콩두유
379,53432384,2021-04-01,양파
380,53432384,2021-04-06,검은콩두유
381,53432384,2021-04-07,당근
382,53432384,2021-04-15,양파$얼갈이$검은콩두유
383,53432384,2021-04-29,두부$사과/$두유
384,53432384,2021-05-11,당근$검은콩두유
385,53432384,2021-05-12,두부$유정란/친환경$두유
386,53432384,2021-05-20,두부$콩나물$무
387,53432384,2021-06-01,유정란/친환경$콩나물
388,53432384,2021-06-02,무
389,53432384,2021-06-04,검은콩두유
390,53432384,2021-06-08,사과/
391,53432384,2021-06-11,두부
392,53432384,2021-06-14,검은콩두유$두유
393,53432384,2021-06-17,콩국물$유정란/친환경
394,53432384,2021-06-20,검은콩두유
395,53432384,2021-06-25,중파
396,53432384,2021-06-27,애호박
397,53432384,2021-07-01,두부$검은콩두유
398,53432384,2021-07-10,팽이버섯$두유
399,53432384,2021-07-14,오이$검은콩두유$양배추
400,53432384,2021-07-15,찹쌀백미/유
401,53432384,2021-07-21,부추
402,53432384,2021-07-25,중파$검은콩두유
403,53432384,2021-07-27,유정란/친환경$당근
404,53432384,2021-08-05,검은콩두유$찹쌀백미/유$두유
405,53432384,2021-08-12,검은콩두유
406,53432384,2021-08-30,두유
407,53432384,2021-09-01,애호박
408,53432384,2021-09-02,검은콩두유$두유
409,53432384,2021-09-10,유정란/친환경$오이$깐마늘/난지형/유$누룽지$검은콩두유$사과
410,53432384,2021-09-14,대파
411,53432384,2021-09-17,오이$양배추
412,53432384,2021-09-18,양파
413,53432384,2021-09-22,애호박$사과
414,53432384,2021-09-23,유정란/친환경$찹쌀백미/유
415,53432384,2021-09-28,두유
416,53432384,2021-10-07,콩나물$검은콩두유$사과
417,53432384,2021-10-10,오이$무$중파$부추
418,53432384,2021-10-17,애호박
419,53432384,2021-10-21,두유
420,53432384,2021-10-27,콩나물$검은콩두유$사과
421,53848128,2021-03-02,찹쌀백미/유
422,53848128,2021-06-24,오이
423,53848128,2021-08-06,유기농저지방우유
424,54109824,2021-01-03,참기름
425,54109824,2021-01-13,당근$월동무
426,54109824,2021-01-28,동물복지유정란$대파$찌개용두부
427,54109824,2021-02-14,두부$동물복지유정란$당근$대파
428,54109824,2021-02-28,동물복지유정란$콩나물$브로컬리
429,54109824,2021-03-06,시금치$팽이버섯
430,54109824,2021-03-10,대파$양배추
431,54109824,2021-03-23,콩나물$상추$찌개용두부
432,54109824,2021-03-29,시금치$쌈채소모음
433,54109824,2021-05-19,동물복지유정란$부추
434,54109824,2021-06-01,동물복지유정란$시금치
435,54109824,2021-06-23,상추$도토리묵
436,54109824,2021-07-07,유정란/친환경$팽이버섯
437,54109824,2021-07-17,콩국물$브로컬리$깐마늘/난지형/유$찌개용두부
438,54109824,2021-08-04,상추$가지
439,54109824,2021-08-22,오이$중파$팽이버섯
440,54109824,2021-09-23,참기름
441,54109824,2021-10-17,상추$찌개용두부$구운도시락김$도토리묵
442,54605376,2021-01-02,두부$검은콩두유$깻잎
443,54605376,2021-01-07,시금치
444,54605376,2021-01-08,콩나물$사과/
445,54605376,2021-01-11,사과/
446,54605376,2021-01-14,두부
447,54605376,2021-01-16,유정란/친환경
448,54605376,2021-01-20,두부
449,54605376,2021-01-23,시금치$찌개용두부
450,54605376,2021-01-27,찹쌀백미/유
451,54605376,2021-01-30,양파$당근
452,54605376,2021-01-31,참기름
453,54605376,2021-02-03,브로컬리
454,54605376,2021-02-04,두부
455,54605376,2021-02-06,두부$콩나물
456,54605376,2021-02-08,유정란/친환경
457,54605376,2021-02-14,당근
458,54605376,2021-02-20,두부$사과/
459,54605376,2021-02-23,두부
460,54605376,2021-02-25,대파
461,54605376,2021-03-01,시금치$찌개용두부
462,54605376,2021-03-02,팽이버섯
463,54605376,2021-03-08,찌개용두부
464,54605376,2021-03-11,두부
465,54605376,2021-03-12,사과/
466,54605376,2021-03-17,깻잎
467,54605376,2021-03-22,두부
468,54605376,2021-03-25,유정란/친환경
469,54605376,2021-03-30,두부$사과/
470,54605376,2021-04-07,부추
471,54605376,2021-04-09,두부$콩나물$딸기/$브로컬리
472,54605376,2021-04-11,양파
473,54605376,2021-04-15,참기름
474,54605376,2021-04-16,딸기/
475,54605376,2021-04-18,완숙토마토
476,54605376,2021-04-21,두부$깻잎
477,54605376,2021-04-23,완숙토마토
478,54605376,2021-04-25,딸기/
479,54605376,2021-05-01,두부
480,54605376,2021-05-03,두부$애호박$완숙토마토$당근$가지
481,54605376,2021-05-09,두부$오이$완숙토마토$가지
482,54605376,2021-05-10,사과/
483,54605376,2021-05-11,사과/
484,54605376,2021-05-12,두부$부추
485,54605376,2021-05-15,사과/
486,54605376,2021-05-19,두부$오이$완숙토마토$가지
487,54605376,2021-05-23,두부
488,54605376,2021-05-26,유정란/친환경$찹쌀백미/유
489,54605376,2021-05-28,애호박$완숙토마토$당근$부추
490,54605376,2021-06-06,두부$오이$사과/$완숙토마토$가지$가지
491,54605376,2021-06-08,두부$유정란/친환경
492,54605376,2021-06-11,양파
493,54605376,2021-06-12,상추
494,54605376,2021-06-24,두부$부추
495,54605376,2021-06-25,사과/$애호박$완숙토마토
496,54605376,2021-06-26,사과/
497,54605376,2021-06-27,두부
498,54605376,2021-06-29,두부$오이
499,54605376,2021-06-30,유정란/친환경$당근$가지
500,54605376,2021-07-02,두부$오이$애호박
501,54605376,2021-07-06,두부
502,54605376,2021-07-07,가지
503,54605376,2021-07-09,찹쌀백미/유
504,54605376,2021-07-12,중파$가지
505,54605376,2021-07-14,두부$유정란/친환경
506,54605376,2021-07-18,두부
507,54605376,2021-07-19,유정란/친환경$부추
508,54605376,2021-07-21,두부
509,54605376,2021-07-23,유정란/친환경
510,54605376,2021-07-24,가지
511,54605376,2021-07-28,두부$오이$완숙토마토
512,54605376,2021-08-04,두부
513,54605376,2021-08-05,애호박
514,54605376,2021-08-07,오이$사과
515,54605376,2021-08-09,두부$가지
516,54605376,2021-08-11,양파$오이$완숙토마토
517,54605376,2021-08-14,두부$유정란/친환경
518,54605376,2021-08-16,사과
519,54605376,2021-08-20,유정란/친환경$양파$가지$양배추
520,54605376,2021-08-25,오이$애호박$완숙토마토$가지$사과$복숭아
521,54605376,2021-08-27,동물복지유정란
522,54605376,2021-08-28,가지
523,54605376,2021-08-30,가지
524,54605376,2021-09-01,두부
525,54605376,2021-09-03,오이$오이$사과$사과$복숭아
526,54605376,2021-09-06,두부$오이$가지
527,54605376,2021-09-10,두부$사과$깻잎
528,54605376,2021-09-11,완숙토마토
529,54605376,2021-09-13,두부
530,54605376,2021-09-15,오이$가지
531,54605376,2021-09-17,중파
532,54605376,2021-09-19,두부$당근$부추
533,54605376,2021-09-22,완숙토마토$백미/유
534,54605376,2021-09-23,부추
535,54605376,2021-09-27,완숙토마토
536,54605376,2021-09-29,두부
537,54605376,2021-10-01,사과$깻잎
538,54605376,2021-10-03,애호박$애호박$가지$가지$부추$깻잎$깻잎
539,54605376,2021-10-08,부추
540,54605376,2021-10-10,애호박$깻잎
541,54605376,2021-10-12,두부
542,54605376,2021-10-13,부추
543,54605376,2021-10-17,완숙토마토$깻잎
544,54605376,2021-10-18,오이$중파$가지
545,54605376,2021-10-19,두부
546,54605376,2021-10-22,두부$사과
547,54605376,2021-10-30,두부$가지$사과
548,54623936,2021-01-03,두부$두부$유정란/친환경
549,54623936,2021-01-05,시금치$백미/유$대파
550,54623936,2021-01-06,동물복지유정란
551,54623936,2021-01-09,월동무
552,54623936,2021-01-13,두부$동물복지유정란$연두부$월동무
553,54623936,2021-01-18,떡국떡$동물복지유정란
554,54623936,2021-01-20,유정란/친환경
555,54623936,2021-01-22,콩나물
556,54623936,2021-01-29,떡국떡$두부
557,54623936,2021-01-30,브로컬리
558,54623936,2021-02-08,두부$시금치$딸기/
559,54623936,2021-02-10,유정란/친환경$연두부$딸기/$월동무
560,54623936,2021-02-12,떡국떡$콩나물
561,54623936,2021-02-13,떡국떡$유정란/친환경$유정란/친환경$월동무
562,54623936,2021-02-19,찹쌀백미/유
563,54623936,2021-02-23,두부$찹쌀백미/유
564,54623936,2021-02-26,찹쌀백미/유
565,54623936,2021-03-04,양파$팽이버섯
566,54623936,2021-03-07,두부$딸기/
567,54623936,2021-03-10,유정란/친환경$사과/$연두부
568,54623936,2021-03-13,두부$양배추
569,54623936,2021-03-14,딸기/
570,54623936,2021-03-16,팽이버섯
571,54623936,2021-03-24,백미/유
572,54623936,2021-03-25,연두부$팽이버섯
573,54623936,2021-03-30,두부$동물복지유정란$연두부
574,54623936,2021-03-31,대파$팽이버섯
575,54623936,2021-04-03,당근$양배추
576,54623936,2021-04-06,양파
577,54623936,2021-04-09,두부$유정란/친환경$콩나물
578,54623936,2021-04-14,연두부
579,54623936,2021-04-17,연두부$딸기/$찹쌀백미/유
580,54623936,2021-04-19,떡국떡$두부$시금치
581,54623936,2021-04-25,콩나물$연두부
582,54623936,2021-04-26,두부
583,54623936,2021-04-30,참외
584,54623936,2021-05-04,콩나물$연두부$팽이버섯
585,54623936,2021-05-06,유정란/친환경$두유
586,54623936,2021-05-11,양파$깐마늘/난지형/유
587,54623936,2021-05-13,검은콩두유
588,54623936,2021-05-17,양파
589,54623936,2021-05-19,유정란/친환경$검은콩두유
590,54623936,2021-05-20,중파
591,54623936,2021-06-07,도토리묵
592,54623936,2021-06-10,연두부
593,54623936,2021-06-14,콩나물
594,54623936,2021-06-15,두부$유정란/친환경$사과/$팽이버섯
595,54623936,2021-06-16,양파
596,54623936,2021-06-17,콩나물
597,54623936,2021-06-20,두부
598,54623936,2021-06-21,방울토마토/대추형$팽이버섯$양배추
599,54623936,2021-06-23,황토숙주나물
600,54623936,2021-06-24,콩국물$콩나물$중파$팽이버섯
601,54623936,2021-06-27,유정란/친환경
602,54623936,2021-06-30,양파$무
603,54623936,2021-07-05,연두부
604,54623936,2021-07-10,두부$팽이버섯
605,54623936,2021-07-25,연두부$도토리묵
606,54623936,2021-07-28,콩나물$팽이버섯
607,54623936,2021-07-31,두부$양파$유기농우유$도토리묵
