,회원번호,주문일시,전체물품명
3866,266863104,2021-04-25,두부
3867,266863104,2021-08-11,유정란/친환경$유정란/친환경
3868,266863104,2021-08-30,두부$유정란/친환경$동물복지유정란$오분도미/유
3869,266863104,2021-10-17,유정란/친환경
3870,270129664,2021-07-30,상추$깻잎
3871,270129664,2021-09-28,상추$가지$깻잎
3872,270129664,2021-10-01,가지$깻잎
3873,270129664,2021-10-08,상추$찌개용두부
3874,270129664,2021-10-20,쌈채소모음
3875,270129664,2021-10-24,팽이버섯$찌개용두부$양송이버섯
3876,270138944,2021-01-08,유정란/친환경
3877,270138944,2021-01-19,콩나물$월동무
3878,270138944,2021-01-21,유정란/친환경$유정란/친환경
3879,270138944,2021-02-02,동물복지유정란$양배추
3880,270138944,2021-02-10,월동무
3881,270138944,2021-02-12,방울토마토/대추형$백미/유
3882,270138944,2021-02-14,동물복지유정란$콩나물$백미/유
3883,270138944,2021-02-25,유정란/친환경
3884,270138944,2021-03-30,콩나물
3885,270138944,2021-04-06,찌개용두부
3886,270138944,2021-04-29,두부$유정란/친환경
3887,270138944,2021-05-06,콩나물
3888,270138944,2021-05-07,플레인요구르트
3889,270138944,2021-05-11,도토리묵
3890,270138944,2021-05-24,유정란/친환경
3891,270138944,2021-06-02,완숙토마토
3892,270138944,2021-06-04,동물복지유정란$오이$양배추
3893,270138944,2021-06-09,찌개용두부
3894,270138944,2021-06-10,플레인요구르트
3895,270138944,2021-06-24,콩국물$애호박
3896,270138944,2021-06-27,콩국물$유정란/친환경
3897,270138944,2021-06-30,완숙토마토
3898,270138944,2021-07-27,두부
3899,270138944,2021-07-29,콩국물
3900,270138944,2021-08-04,콩국물$완숙토마토
3901,270138944,2021-08-10,유정란/친환경$오이$찌개용두부
3902,270138944,2021-08-15,콩국물$유정란/친환경$양배추
3903,270138944,2021-08-25,유정란/친환경
3904,270138944,2021-08-30,두부$유정란/친환경$백미/유
3905,270138944,2021-09-02,콩국물
3906,270138944,2021-09-04,구운도시락김
3907,270138944,2021-09-09,콩국물$사과
3908,270138944,2021-09-16,유정란/친환경
3909,270138944,2021-09-22,백미/유
3910,270138944,2021-09-23,황토숙주나물
3911,270138944,2021-10-09,유정란/친환경
3912,270138944,2021-10-15,쌈채소모음$찌개용두부
3913,271512384,2021-01-05,콩나물
3914,271512384,2021-01-08,유정란/친환경
3915,271512384,2021-01-12,두부$양파$동물복지유정란$황토숙주나물$당면
3916,271512384,2021-01-19,양파$대파$당면
3917,271512384,2021-01-22,백미/유
3918,271512384,2021-01-25,당근$양송이버섯
3919,271512384,2021-01-29,유정란/친환경
3920,271512384,2021-02-02,양파
3921,271512384,2021-02-12,대파
3922,271512384,2021-02-14,월동무$감자라면
3923,271512384,2021-02-24,유정란/친환경$양파
3924,271512384,2021-02-28,두부$유정란/친환경$양파$콩나물$어린잎채소$당근$월동무$월동무$대파
3925,271512384,2021-03-02,찹쌀백미/유
3926,271512384,2021-03-05,양파$월동무
3927,271512384,2021-03-07,어린잎채소
3928,271512384,2021-03-19,양파$브로컬리$대파$찌개용두부
3929,271512384,2021-03-23,유정란/친환경$양파
3930,271512384,2021-03-30,당근
3931,271512384,2021-04-23,두부
3932,271512384,2021-04-24,유정란/친환경$유정란/친환경$찹쌀백미/유$찹쌀백미/유
3933,271512384,2021-04-27,양파
3934,271512384,2021-04-28,당근
3935,271512384,2021-04-30,월동무
3936,271512384,2021-05-15,두부$유정란/친환경$무
3937,271512384,2021-05-18,양파
3938,271512384,2021-05-20,양파$중파
3939,271512384,2021-05-25,양파
3940,271512384,2021-06-07,두부
3941,271512384,2021-06-09,구운도시락김
3942,271512384,2021-06-12,사과/
3943,271512384,2021-06-14,유정란/친환경
3944,271512384,2021-06-20,당근
3945,271512384,2021-07-05,오이$애호박$대파
3946,271512384,2021-07-07,무
3947,271512384,2021-07-26,유정란/친환경
3948,271512384,2021-07-29,애호박
3949,271512384,2021-08-03,유정란/친환경
3950,271512384,2021-08-06,구운도시락김
3951,271512384,2021-08-07,감자라면
3952,271512384,2021-08-18,유정란/친환경$콩나물$양배추
3953,271512384,2021-08-22,가지$구운도시락김
3954,271512384,2021-08-28,당근
3955,271512384,2021-08-29,유정란/친환경
3956,271512384,2021-08-31,유정란/친환경
3957,271512384,2021-09-01,양파
3958,271512384,2021-09-12,두부
3959,271512384,2021-09-13,양파$찹쌀백미/유
3960,271512384,2021-09-17,유정란/친환경$당면$양배추
3961,271512384,2021-09-21,양배추
3962,271512384,2021-09-22,유정란/친환경
3963,271512384,2021-09-28,찌개용두부
3964,271512384,2021-10-13,양파$깻잎$감자라면
3965,271512384,2021-10-14,양파
3966,271512384,2021-10-15,오이$가지
3967,271512384,2021-10-19,두부$유정란/친환경
3968,271512384,2021-10-23,두부$유정란/친환경
3969,271512384,2021-10-27,양파
3970,271887296,2021-06-06,두부
3971,271887296,2021-08-10,두부
3972,275088896,2021-08-13,두부$참기름$중파
3973,276003904,2021-01-06,유정란/친환경
3974,276003904,2021-01-11,양파$콩나물
3975,276003904,2021-08-03,오분도미/유$닭가슴살
3976,276003904,2021-09-23,유정란/친환경
3977,277488704,2021-01-04,동물복지유정란$유기농우유$닭가슴살
3978,277488704,2021-02-03,유정란/친환경$팽이버섯$닭가슴살
3979,277488704,2021-04-11,유정란/친환경
3980,277488704,2021-05-19,사과/
3981,277488704,2021-06-07,유정란/친환경
3982,277488704,2021-08-20,유정란/친환경
3983,277488704,2021-09-11,동물복지유정란
3984,277488704,2021-10-18,유정란/친환경
3985,278010240,2021-01-14,두부
3986,278010240,2021-01-21,두부$콩나물$상추$팽이버섯
3987,278010240,2021-02-01,양파$대파
3988,278010240,2021-02-13,유정란/친환경$얼음식혜
3989,278010240,2021-03-01,양파$얼음식혜
3990,278010240,2021-06-18,두부$중파
3991,278010240,2021-06-20,유정란/친환경$양파
3992,278010240,2021-06-27,콩국물
3993,278010240,2021-07-04,콩국물$두부
3994,278010240,2021-07-13,중파
3995,278010240,2021-07-20,유정란/친환경
3996,278010240,2021-08-03,콩국물$두부$양파
3997,278010240,2021-08-08,얼음식혜
3998,278010240,2021-09-14,얼음식혜
3999,278010240,2021-09-18,두부$참기름
4000,278010240,2021-09-19,양파$양배추
4001,278010240,2021-09-20,얼음식혜
4002,278010240,2021-10-04,오이
4003,278010240,2021-10-24,찌개용두부
4004,278010240,2021-10-28,찌개용두부
4005,278010240,2021-10-30,동물복지유정란
4006,278283072,2021-10-06,얼음식혜
4007,279008768,2021-01-07,두부
4008,279008768,2021-01-17,당근
4009,279008768,2021-01-25,시금치
4010,279008768,2021-02-03,느타리버섯
4011,279008768,2021-02-12,두부
4012,279008768,2021-02-19,당근$느타리버섯
4013,279008768,2021-02-23,두부
4014,279008768,2021-02-26,시금치
4015,279008768,2021-03-02,유정란/친환경
4016,279008768,2021-03-05,양배추
4017,279008768,2021-03-14,브로컬리
4018,279008768,2021-03-17,두부
4019,279008768,2021-03-28,두부$쌈채소모음
4020,279008768,2021-03-30,당근$양배추
4021,279008768,2021-04-16,브로컬리
4022,279008768,2021-04-25,두부$오이
4023,279008768,2021-04-30,두부
4024,279008768,2021-05-01,브로컬리
4025,279008768,2021-05-15,두부
4026,279008768,2021-05-24,닭가슴살
4027,279008768,2021-05-25,사과/
4028,279008768,2021-05-28,두부$양파
4029,279008768,2021-06-08,두부$방울토마토/대추형$당근$양송이버섯
4030,279008768,2021-06-15,방울토마토/대추형
4031,279008768,2021-06-25,두부
4032,279008768,2021-07-02,깻잎
4033,279008768,2021-07-03,어린잎채소
4034,279008768,2021-07-14,도토리묵
4035,279008768,2021-07-16,두부$도토리묵
4036,279008768,2021-07-24,콩국물$어린잎채소
4037,279008768,2021-08-01,콩국물
4038,279008768,2021-08-07,콩국물$도토리묵
4039,279008768,2021-08-18,깻잎
4040,279008768,2021-08-23,두부
4041,279008768,2021-09-03,두부$중파
4042,279008768,2021-09-08,깻잎
4043,279008768,2021-09-14,오분도미/유$깻잎
4044,279008768,2021-09-27,깻잎
4045,279008768,2021-09-28,두부
4046,279008768,2021-10-09,깻잎
4047,279008768,2021-10-13,두부$깻잎
4048,279008768,2021-10-21,시금치
4049,279008768,2021-10-22,깻잎
4050,279008768,2021-10-25,유정란/친환경
4051,279008768,2021-10-28,두부$시금치
4052,280062976,2021-01-17,감자라면
4053,280062976,2021-01-24,콩나물$연두부
4054,280062976,2021-01-26,월동무
4055,280062976,2021-01-29,유정란/친환경$월동무
4056,280062976,2021-02-05,유정란/친환경
4057,280062976,2021-02-06,참기름$깐마늘/난지형/유
4058,280062976,2021-02-11,두부$대파
4059,280062976,2021-02-12,월동무
4060,280062976,2021-03-05,월동무
4061,280062976,2021-03-13,깐마늘/난지형/유
4062,280062976,2021-03-19,깐마늘/난지형/유
4063,280062976,2021-03-23,양파
4064,280062976,2021-04-12,두부
4065,280062976,2021-04-14,깐마늘/난지형/유
4066,280062976,2021-04-20,사과/$중파
4067,280062976,2021-04-25,찌개용두부
4068,280062976,2021-05-11,중파
4069,280062976,2021-05-17,도토리묵
4070,280062976,2021-05-22,찌개용두부$도토리묵
4071,280062976,2021-05-28,중파
4072,280062976,2021-06-03,당근
4073,280062976,2021-06-11,완숙토마토$중파
4074,280062976,2021-06-18,유정란/친환경$찌개용두부
4075,280062976,2021-06-25,당근$중파
4076,280062976,2021-06-27,양배추
4077,280062976,2021-06-28,양배추
4078,280062976,2021-07-19,유정란/친환경
4079,280062976,2021-08-01,오이$애호박$가지
4080,280062976,2021-08-05,유기농우유
4081,280062976,2021-08-10,유정란/친환경$양파$참기름
4082,280062976,2021-08-16,완숙토마토$중파$사과$도토리묵
4083,280062976,2021-08-20,완숙토마토$가지
4084,280062976,2021-08-23,양파$가지
4085,280062976,2021-09-13,떡국떡$양파$중파
4086,280062976,2021-09-14,유정란/친환경
4087,280062976,2021-10-01,떡국떡$두부
4088,280062976,2021-10-02,두부$도토리묵
4089,280062976,2021-10-04,양파$오이$무
4090,280062976,2021-10-05,애호박
4091,280062976,2021-10-08,유정란/친환경$오이
4092,280062976,2021-10-19,오이
4093,280062976,2021-10-22,깐마늘/난지형/유
4094,280062976,2021-10-25,애호박
4095,280436032,2021-03-07,유정란/친환경$시금치$쌈채소모음
4096,280436032,2021-03-16,시금치$양배추
4097,280436032,2021-03-29,콩나물$시금치$찌개용두부
4098,280436032,2021-04-06,도토리묵
4099,280436032,2021-04-10,부추
4100,280436032,2021-04-13,유정란/친환경$오이$양배추
4101,280436032,2021-04-17,시금치
4102,280436032,2021-04-20,오이$어린잎채소$쌈채소모음
4103,280436032,2021-05-01,콩나물
4104,280436032,2021-05-08,오이$시금치
4105,280436032,2021-05-11,어린잎채소$황토숙주나물
4106,280436032,2021-05-15,쌈채소모음
4107,280436032,2021-05-24,어린잎채소
4108,280436032,2021-05-30,유정란/친환경$시금치$어린잎채소$명태참어묵$양배추
4109,280436032,2021-06-06,어린잎채소$중파
4110,280436032,2021-06-15,애호박$중파
4111,280436032,2021-06-20,시금치$애호박$명태참어묵
4112,280436032,2021-06-27,애호박
4113,280436032,2021-07-11,애호박$깻잎
4114,280436032,2021-07-14,콩나물
4115,280436032,2021-07-23,쌈채소모음$중파
4116,280436032,2021-07-26,애호박$가지
4117,280436032,2021-07-30,오이$시금치
4118,280436032,2021-08-06,가지
4119,280436032,2021-08-13,깐마늘/난지형/유$중파$황토숙주나물$도토리묵
4120,280436032,2021-08-18,황토숙주나물$가지
4121,280436032,2021-08-23,어린잎채소
4122,280436032,2021-08-29,쌈채소모음$구운도시락김$양배추
4123,280436032,2021-09-01,오이$황토숙주나물
4124,280436032,2021-09-12,구운도시락김
4125,280436032,2021-09-14,양배추
4126,280436032,2021-10-06,황토숙주나물
4127,280436032,2021-10-11,시금치$도토리묵
4128,280436032,2021-10-15,시금치
4129,280436032,2021-10-25,시금치$중파
4130,280816512,2021-06-09,중파
4131,280816512,2021-06-29,떡국떡
4132,280816512,2021-08-22,떡국떡$참기름
4133,280816512,2021-10-09,유기농우유
4134,282004352,2021-02-10,유기농우유
4135,282004352,2021-02-22,양배추
4136,282004352,2021-02-27,양송이버섯
4137,282004352,2021-03-06,브로컬리
4138,282004352,2021-03-19,브로컬리
4139,282004352,2021-04-02,동물복지유정란$양송이버섯
4140,282004352,2021-04-03,사과/
4141,282004352,2021-04-09,두부
4142,282004352,2021-04-17,오이
4143,282004352,2021-05-09,브로컬리
4144,282004352,2021-05-17,닭가슴살
4145,282004352,2021-05-18,당근$명태참어묵$양송이버섯
4146,282004352,2021-05-27,두부
4147,282004352,2021-05-28,두부
4148,282004352,2021-05-29,브로컬리$양송이버섯
4149,282004352,2021-06-02,브로컬리$유기농우유
4150,282004352,2021-06-04,시금치$유기농우유
4151,282004352,2021-06-06,유정란/친환경
4152,282004352,2021-06-08,애호박
4153,282004352,2021-06-12,사과/
4154,282004352,2021-06-14,사과/$완숙토마토
4155,282004352,2021-06-15,가지
4156,282004352,2021-06-20,양파$당근
4157,282004352,2021-06-25,양파$완숙토마토
4158,282004352,2021-06-26,사과/$당근
4159,282004352,2021-07-01,완숙토마토
4160,282004352,2021-07-05,두부$완숙토마토$명태참어묵
4161,282004352,2021-07-14,유정란/친환경$유정란/친환경$양파$양파$방울토마토/대추형
4162,282004352,2021-07-30,양파
4163,282004352,2021-08-01,콩국물
4164,282004352,2021-08-28,두부$양송이버섯
4165,282004352,2021-09-19,두부$두부$동물복지유정란
4166,282004352,2021-09-27,두부
4167,282004352,2021-10-08,두부
4168,282004352,2021-10-15,시금치
4169,282004352,2021-10-19,유기농우유
4170,282004352,2021-10-25,두부
4171,282004352,2021-10-30,유정란/친환경$애호박
4172,282809856,2021-01-12,두부$콩나물
4173,282809856,2021-02-01,찌개용두부
4174,282809856,2021-02-05,두부
4175,282809856,2021-03-02,두부
4176,282809856,2021-03-17,두부
4177,282809856,2021-03-22,콩나물
4178,282809856,2021-04-06,콩나물
4179,282809856,2021-05-01,찌개용두부
4180,282809856,2021-05-17,두부
4181,282809856,2021-07-31,콩나물
4182,282809856,2021-08-17,찌개용두부
4183,282809856,2021-09-03,두부$콩나물
4184,282809856,2021-09-12,두부$찌개용두부
4185,282809856,2021-09-21,두부$콩나물
4186,282809856,2021-10-12,찌개용두부
4187,282809856,2021-10-24,찌개용두부
4188,282809856,2021-10-30,팽이버섯
4189,283270144,2021-01-10,유정란/친환경$월동무$대파
4190,283270144,2021-01-15,방울토마토/대추형$사과/$쌈채소모음
4191,283270144,2021-01-31,유정란/친환경$동물복지유정란$시금치$대파
4192,283270144,2021-02-05,두부$유정란/친환경$콩나물$당근
4193,283270144,2021-02-07,유정란/친환경$찌개용두부
4194,283270144,2021-02-12,양파$동물복지유정란$백미/유$대파
4195,283270144,2021-02-15,어린잎채소$당면
4196,283270144,2021-02-22,동물복지유정란$시금치$당근$느타리버섯
4197,283270144,2021-02-24,동물복지유정란
4198,283270144,2021-02-28,월동무
4199,283270144,2021-03-01,얼음식혜
4200,283270144,2021-03-10,시금치$브로컬리
4201,283270144,2021-03-21,유정란/친환경$양파$시금치$당근$대파$유기농우유
4202,283270144,2021-03-24,두부$유정란/친환경$브로컬리$양배추
4203,283270144,2021-04-04,유정란/친환경$양배추
4204,283270144,2021-04-18,양배추
4205,283270144,2021-05-02,두부$유정란/친환경$양파$오이$당근$부추
4206,283270144,2021-05-07,찹쌀백미/유
4207,283270144,2021-05-14,두부$유정란/친환경$콩나물$사과/$당면
4208,283270144,2021-05-24,유정란/친환경$백미/유
4209,283270144,2021-05-30,두부$당근$중파
4210,283270144,2021-06-01,양파
4211,283270144,2021-06-04,감자라면
4212,283270144,2021-06-06,유정란/친환경
4213,283270144,2021-06-20,두부$양배추
4214,283270144,2021-06-25,양파$애호박$얼음식혜$가지
4215,283270144,2021-06-30,두부
4216,283270144,2021-07-01,백미/유
4217,283270144,2021-07-02,당근
4218,283270144,2021-07-17,연두부$브로컬리
4219,283270144,2021-07-20,두부$오이$연두부
4220,283270144,2021-07-27,찌개용두부$얼음식혜
4221,283270144,2021-08-03,두부$연두부$브로컬리
4222,283270144,2021-08-10,찌개용두부
4223,283270144,2021-08-16,두부$오이$연두부$양배추
4224,283270144,2021-08-17,쌈채소모음
4225,283270144,2021-08-29,두부
4226,283270144,2021-09-07,유기농우유$가지
4227,283270144,2021-09-13,중파
4228,283270144,2021-09-18,두부$콩나물
4229,283270144,2021-09-19,백미/유$찹쌀백미/유
4230,283270144,2021-09-21,백미/유
4231,283270144,2021-10-03,두부
4232,283270144,2021-10-05,유정란/친환경
4233,283270144,2021-10-25,두부
4234,283270144,2021-10-30,유정란/친환경$연두부
4235,284233408,2021-01-08,두부$어린잎채소
4236,284233408,2021-04-18,두부$상추
4237,284233408,2021-06-23,느타리버섯
4238,284233408,2021-06-25,두부
4239,284233408,2021-07-15,중파
4240,284233408,2021-08-16,가지
4241,284233408,2021-08-25,쌈채소모음
4242,284233408,2021-09-20,느타리버섯
4243,284233408,2021-10-22,두부
4244,285512192,2021-01-02,두부$유정란/친환경$콩나물$깐마늘/난지형/유
4245,285512192,2021-01-12,두부
4246,285512192,2021-01-19,양배추
4247,285512192,2021-01-31,유정란/친환경
4248,285512192,2021-02-01,깻잎
4249,285512192,2021-02-05,당근
4250,285512192,2021-02-09,두부$쌈채소모음
4251,285512192,2021-02-22,양파$깐마늘/난지형/유$쌈채소모음
4252,285512192,2021-02-28,유정란/친환경$당근
4253,285512192,2021-03-02,두부$콩나물
4254,285512192,2021-03-06,월동무
4255,285512192,2021-03-09,찌개용두부
4256,285512192,2021-03-13,쌈채소모음
4257,285512192,2021-03-20,콩나물
4258,285512192,2021-03-28,콩나물$명태참어묵
4259,285512192,2021-03-29,양파$대파
4260,285512192,2021-04-06,두부
4261,285512192,2021-04-20,콩나물
4262,285512192,2021-04-24,양파
4263,285512192,2021-05-04,유정란/친환경
4264,285512192,2021-05-09,양배추
4265,285512192,2021-05-10,깐마늘/난지형/유$당근$명태참어묵
4266,285512192,2021-05-14,명태참어묵
4267,285512192,2021-05-17,두부$유정란/친환경$부추
4268,285512192,2021-05-20,당근
4269,285512192,2021-05-28,양파
4270,285512192,2021-05-30,상추
4271,285512192,2021-06-01,유정란/친환경
4272,285512192,2021-06-14,당근
4273,285512192,2021-06-24,유정란/친환경
4274,285512192,2021-06-29,두부$당근
4275,285512192,2021-07-04,콩국물$오이
4276,285512192,2021-07-09,두부
4277,285512192,2021-07-13,콩국물$콩나물
4278,285512192,2021-07-14,연두부
4279,285512192,2021-07-17,당면
4280,285512192,2021-07-19,유정란/친환경
4281,285512192,2021-07-25,콩국물$깐마늘/난지형/유$중파$찹쌀백미/유
4282,285512192,2021-07-29,유정란/친환경
4283,285512192,2021-08-07,깻잎
4284,285512192,2021-08-11,두부$유정란/친환경$애호박
4285,285512192,2021-08-16,유정란/친환경$깻잎
4286,285512192,2021-08-21,콩나물$팽이버섯
4287,285512192,2021-08-24,찹쌀백미/유
4288,285512192,2021-08-29,양파
4289,285512192,2021-08-31,느타리버섯
4290,285512192,2021-09-03,사과$찹쌀백미/유
4291,285512192,2021-09-04,두부$유정란/친환경
4292,285512192,2021-09-14,중파
4293,285512192,2021-09-21,두부
4294,285512192,2021-09-28,두부
4295,285512192,2021-10-04,참기름$명태참어묵
4296,285512192,2021-10-13,양파$상추
4297,285512192,2021-10-15,유정란/친환경$애호박$명태참어묵$깻잎
4298,285512192,2021-10-18,두부
4299,285512192,2021-10-20,당근
4300,285512192,2021-10-24,떡국떡$깻잎
4301,285512192,2021-10-25,유정란/친환경
4302,285909376,2021-02-14,떡국떡$대파
4303,285909376,2021-03-16,찌개용두부
4304,285909376,2021-04-26,찌개용두부
4305,286796544,2021-01-18,유기농우유
4306,286796544,2021-01-26,두부
4307,286796544,2021-02-14,떡국떡
4308,286796544,2021-03-23,유정란/친환경
4309,286796544,2021-04-20,떡국떡
4310,286796544,2021-05-10,유정란/친환경
4311,286796544,2021-08-05,얼음식혜
4312,286796544,2021-10-07,유기농우유
4313,286796544,2021-10-16,두부
4314,287659584,2021-02-01,두부
4315,287659584,2021-02-22,유정란/친환경
4316,287659584,2021-04-20,두부
4317,287659584,2021-05-29,두부$오이$사과/$시금치$연두부
4318,287659584,2021-06-18,두부
4319,287659584,2021-06-24,부추
4320,287659584,2021-08-08,오이
4321,287659584,2021-08-15,두부$중파
4322,287659584,2021-08-30,두부$찌개용두부
4323,287659584,2021-09-13,두부$깐마늘/난지형/유
4324,287659584,2021-09-29,떡국떡
4325,287659584,2021-10-23,백미/유
4326,287822912,2021-01-02,두부$유정란/친환경$콩나물$대파
4327,287822912,2021-01-12,두부$유정란/친환경
4328,287822912,2021-01-25,두부$백미/유$구운도시락김
4329,287822912,2021-01-30,동물복지유정란
4330,287822912,2021-02-06,두부$유정란/친환경$동물복지유정란
4331,287822912,2021-02-13,두부$유정란/친환경$콩나물$명태참어묵$도토리묵
4332,287822912,2021-02-22,두부$콩나물
4333,287822912,2021-03-04,구운도시락김$닭가슴살
4334,287822912,2021-03-08,두부
4335,287822912,2021-03-14,유정란/친환경
4336,287822912,2021-03-19,두부
4337,287822912,2021-04-04,구운도시락김
4338,287822912,2021-04-16,콩나물
4339,287822912,2021-04-23,유정란/친환경
4340,287822912,2021-05-03,유정란/친환경
4341,287822912,2021-05-14,유정란/친환경$콩나물
4342,287822912,2021-06-07,유정란/친환경$깻잎
4343,287822912,2021-06-14,동물복지유정란
4344,287822912,2021-06-25,두부
4345,287822912,2021-07-03,콩나물$도토리묵
4346,287822912,2021-07-05,유정란/친환경
4347,287822912,2021-07-10,유정란/친환경
4348,287822912,2021-07-23,콩나물$명태참어묵
4349,287822912,2021-08-05,두부$백미/유
4350,287822912,2021-08-13,오이$콩나물$도토리묵
4351,287822912,2021-08-17,도토리묵
4352,287822912,2021-08-22,구운도시락김
4353,287822912,2021-08-29,백미/유
4354,287822912,2021-08-31,도토리묵
4355,287822912,2021-09-03,닭가슴살
4356,287822912,2021-09-27,두부$동물복지유정란$백미/유
4357,287822912,2021-09-28,유정란/친환경$양배추
4358,287822912,2021-10-17,콩나물
4359,287822912,2021-10-24,상추
4360,289402368,2021-04-05,유기농저지방우유
4361,289680768,2021-10-22,중파
4362,290421312,2021-02-01,두부
4363,290421312,2021-02-08,월동무
4364,290421312,2021-03-06,대파
4365,290421312,2021-03-31,양파
4366,290421312,2021-04-14,두부
4367,290421312,2021-04-27,두부$콩나물$사과/
4368,290421312,2021-06-26,찌개용두부
4369,290421312,2021-07-02,두부
4370,290421312,2021-07-10,중파
4371,290421312,2021-07-27,동물복지유정란
4372,290421312,2021-08-14,유정란/친환경
4373,290421312,2021-10-27,양파$중파
4374,291050496,2021-02-05,도토리묵
4375,291050496,2021-02-13,두부$시금치$도토리묵
4376,291050496,2021-02-26,월동무$얼갈이
4377,291050496,2021-03-12,양파
4378,291050496,2021-04-05,콩나물
4379,291050496,2021-04-26,두부$유정란/친환경
4380,291050496,2021-06-01,콩국물$완숙토마토
4381,291050496,2021-06-09,콩국물
4382,291050496,2021-06-11,유정란/친환경$양파
4383,291050496,2021-06-12,콩국물$오이
4384,291050496,2021-06-15,콩국물
4385,291050496,2021-06-22,콩국물
4386,291050496,2021-06-29,오이$브로컬리$부추
4387,291050496,2021-07-03,콩국물$오이
4388,291050496,2021-07-14,오이
4389,291050496,2021-08-09,콩국물
4390,291050496,2021-08-14,콩국물$오이
4391,291050496,2021-08-17,콩국물
4392,291050496,2021-08-23,콩국물$콩국물$콩국물$유정란/친환경$유정란/친환경$가지$양배추
4393,291050496,2021-08-31,두부
4394,291050496,2021-09-07,유정란/친환경
4395,291050496,2021-10-05,무
4396,291050496,2021-10-10,두부
4397,291074624,2021-01-03,콩나물$시금치
4398,291074624,2021-01-11,사과/
4399,291074624,2021-01-13,찌개용두부
4400,291074624,2021-01-26,사과/
4401,291074624,2021-02-06,사과/
4402,291074624,2021-02-09,유정란/친환경$찹쌀백미/유
4403,291074624,2021-02-10,사과/
4404,291074624,2021-02-12,당면
4405,291074624,2021-02-13,떡국떡$대파
4406,291074624,2021-02-23,대파
4407,291074624,2021-03-06,유정란/친환경
4408,291074624,2021-03-12,양파$사과/
4409,291074624,2021-03-16,사과/
4410,291074624,2021-03-19,월동무
4411,291074624,2021-03-27,브로컬리
4412,291074624,2021-03-30,사과/
4413,291074624,2021-04-05,깐마늘/난지형/유$얼갈이
4414,291074624,2021-04-09,찌개용두부
4415,291074624,2021-04-17,얼갈이
4416,291074624,2021-04-20,찌개용두부$양송이버섯
4417,291074624,2021-04-23,팽이버섯
4418,291074624,2021-04-26,백미/유
4419,291074624,2021-05-10,사과/
4420,291074624,2021-05-16,콩나물
4421,291074624,2021-05-17,애호박$양배추
4422,291074624,2021-05-29,양파
4423,291074624,2021-06-01,유정란/친환경
4424,291074624,2021-06-06,얼갈이
4425,291074624,2021-06-08,오이$애호박
4426,291074624,2021-06-18,찌개용두부
4427,291074624,2021-06-22,콩국물
4428,291074624,2021-06-29,오이
4429,291074624,2021-07-12,콩나물
4430,291074624,2021-07-23,시금치$중파
4431,291074624,2021-08-03,콩나물
4432,291074624,2021-08-14,애호박$찌개용두부
4433,291074624,2021-08-16,무
4434,291074624,2021-08-24,애호박
4435,291074624,2021-08-27,유정란/친환경
4436,291074624,2021-09-02,사과
4437,291074624,2021-09-05,유정란/친환경$콩나물$가지
4438,291074624,2021-09-13,오이$당면
4439,291074624,2021-09-22,사과
4440,291074624,2021-10-02,중파$사과
4441,291074624,2021-10-04,찌개용두부
4442,291074624,2021-10-09,사과
4443,291074624,2021-10-13,애호박$사과
4444,291074624,2021-10-15,깻잎
4445,291074624,2021-10-16,부추
4446,292234624,2021-03-02,월동무$찌개용두부$얼음식혜
4447,292234624,2021-07-22,애호박
4448,293767680,2021-04-21,찹쌀백미/유
4449,293767680,2021-08-24,누룽지
4450,293767680,2021-09-21,양파
4451,293767680,2021-10-19,누룽지
4452,297746944,2021-01-15,대파
4453,297746944,2021-02-14,백미/유$당근$대파$찹쌀백미/유
4454,297746944,2021-07-14,찹쌀백미/유
4455,298218368,2021-03-03,유정란/친환경$양배추
4456,298218368,2021-05-19,유정란/친환경$오이$누룽지$찌개용두부
4457,298218368,2021-06-05,유정란/친환경$콩나물
4458,298218368,2021-06-06,오이$사과/$애호박$가지
4459,298218368,2021-06-24,두부$상추
4460,298218368,2021-07-08,중파$닭가슴살
4461,298218368,2021-07-15,두부
4462,298218368,2021-08-29,유정란/친환경
4463,298218368,2021-10-04,두부$오이
4464,298218368,2021-10-05,쌈채소모음
4465,298218368,2021-10-20,두부$오이$콩나물$찌개용두부
4466,300861312,2021-07-17,어린잎채소
4467,303155328,2021-01-03,양파$시금치$월동무$황토숙주나물$깻잎
4468,303155328,2021-01-06,콩나물$상추$시금치$대파$깻잎
4469,303155328,2021-01-15,양파$시금치$대파$팽이버섯
4470,303155328,2021-01-19,콩나물$브로컬리$당근$대파$황토숙주나물$팽이버섯$양배추
4471,303155328,2021-01-27,시금치$깻잎$느타리버섯
4472,303155328,2021-02-02,콩나물$대파$깻잎$느타리버섯
4473,303155328,2021-02-03,동물복지유정란$콩나물$쌈채소모음$팽이버섯
4474,303155328,2021-02-05,시금치$시금치
4475,303155328,2021-02-07,사과/$깻잎$느타리버섯
4476,303155328,2021-02-13,양파$동물복지유정란$콩나물$시금치$월동무$대파$황토숙주나물
4477,303155328,2021-02-20,유정란/친환경$양파$월동무$대파$느타리버섯
4478,303155328,2021-02-24,콩나물
4479,303155328,2021-03-05,콩나물$상추
4480,303155328,2021-03-10,유정란/친환경$양파$사과/
4481,303155328,2021-03-16,두부$상추$양배추
4482,303155328,2021-03-19,유정란/친환경$콩나물$대파$얼갈이$깻잎$찹쌀백미/유
4483,303155328,2021-03-24,월동무$대파$양배추$닭가슴살
