,회원번호,주문일시,전체물품명
47,53345152,2021-09-22,동물복지유정란$누룽지
48,59727936,2021-06-16,찌개용두부$느타리버섯
49,60277312,2021-02-11,백미/유
50,60277312,2021-05-12,백미/유
51,60277312,2021-05-23,유정란/친환경
52,60277312,2021-06-02,완숙토마토
53,60277312,2021-06-06,완숙토마토
54,60277312,2021-06-20,유정란/친환경
55,60277312,2021-06-23,명태참어묵
56,60277312,2021-07-01,애호박$얼음식혜$가지
57,60277312,2021-07-15,상추
58,60277312,2021-08-12,두부$찌개용두부
59,60277312,2021-09-15,어린잎채소
60,60277312,2021-10-22,백미/유
61,60926912,2021-02-01,구운전장김
62,60926912,2021-03-20,브로컬리
63,65650432,2021-06-20,두부
64,65888000,2021-02-09,두부$검은콩두유
65,65888000,2021-03-15,어린잎채소
66,65888000,2021-03-18,양파
67,65888000,2021-03-22,유정란/친환경$사과/$어린잎채소
68,65888000,2021-04-08,유정란/친환경$양파$시금치
69,65888000,2021-05-03,양파$오이
70,65888000,2021-05-09,깻잎
71,65888000,2021-06-25,누룽지$유기농우유
72,65888000,2021-07-25,유기농우유$가지
73,65888000,2021-09-22,얼음식혜
74,65888000,2021-10-06,떡국떡
75,65888000,2021-10-15,유정란/친환경$오이$대파
76,72796032,2021-01-03,과일푸딩
77,72796032,2021-01-05,유기농저지방우유
78,72796032,2021-01-08,두부
79,72796032,2021-01-10,동물복지유정란
80,72796032,2021-01-11,유기농저지방우유$구운도시락김
81,72796032,2021-01-12,두부$유기농저지방우유
82,72796032,2021-01-15,두부$딸기잼$동물복지유정란$시금치$유기농저지방우유$유기농성이시돌목장우유$구운도시락김
83,72796032,2021-01-20,유정란/친환경$백미/유$당근
84,72796032,2021-01-23,두부$양파$동물복지유정란$대파$도토리묵
85,72796032,2021-01-25,두부$유정란/친환경$쌈채소모음
86,72796032,2021-01-26,유기농저지방우유
87,72796032,2021-01-27,떡국떡$백미/유
88,72796032,2021-01-29,유기농저지방우유$유기농성이시돌목장우유
89,72796032,2021-02-02,두부$동물복지유정란$콩나물$유기농저지방우유$쌈채소모음
90,72796032,2021-02-05,두부$시금치
91,72796032,2021-02-10,두부$동물복지유정란$콩나물$유기농저지방우유$얼음식혜$도토리묵
92,72796032,2021-02-11,백미/유
93,72796032,2021-02-14,양파$대파$유기농성이시돌목장우유
94,72796032,2021-02-19,유기농저지방우유
95,72796032,2021-03-01,시금치$유기농저지방우유$대파$구운도시락김
96,72796032,2021-03-03,유정란/친환경$시금치$구운김밥김
97,72796032,2021-03-05,콩나물
98,72796032,2021-03-07,유정란/친환경$시금치
99,72796032,2021-03-12,딸기잼$구운도시락김
100,72796032,2021-03-15,두부$유기농저지방우유
101,72796032,2021-03-19,유정란/친환경$시금치$도토리묵
102,72796032,2021-03-21,유기농저지방우유
103,72796032,2021-03-24,두부$느타리버섯
104,72796032,2021-03-26,브로컬리
105,72796032,2021-03-27,떡국떡$유정란/친환경
106,72796032,2021-03-31,깐마늘/난지형/유
107,72796032,2021-04-02,양파$유기농저지방우유$구운도시락김
108,72796032,2021-04-04,시금치
109,72796032,2021-04-05,시금치$백미/유
110,72796032,2021-04-07,현미유
111,72796032,2021-04-09,유정란/친환경$딸기잼
112,72796032,2021-04-12,브로컬리$중파$얼음식혜$도토리묵
113,72796032,2021-04-14,유정란/친환경$오이$구운도시락김$무쌈
114,72796032,2021-04-16,사과/$유기농저지방우유
115,72796032,2021-04-18,백미/유
116,72796032,2021-04-19,사골곰국$사과당근즙
117,72796032,2021-04-21,오이$콩나물$깐마늘/난지형/유$당근
118,72796032,2021-04-23,대파$팽이버섯
119,72796032,2021-04-25,콩나물
120,72796032,2021-04-26,양파$유기농저지방우유$느타리버섯
121,72796032,2021-04-27,오이$유기농우유$얼음식혜
122,72796032,2021-04-30,오이$애호박$유기농저지방우유$구운도시락김
123,72796032,2021-05-01,브로컬리$유기농저지방우유$얼음식혜$무쌈
124,72796032,2021-05-02,유기농저지방우유$쌈채소모음
125,72796032,2021-05-03,구운도시락김
126,72796032,2021-05-07,상추$시금치$브로컬리$유기농저지방우유$깐마늘/난지형/유$구운도시락김$느타리버섯
127,72796032,2021-05-09,유기농저지방우유
128,72796032,2021-05-11,유정란/친환경$유기농저지방우유$구운도시락김
129,72796032,2021-05-14,콩나물$당근
130,72796032,2021-05-18,유정란/친환경
131,72796032,2021-05-20,유정란/친환경$유정란/친환경$사과/$시금치$브로컬리$유기농저지방우유$유기농저지방우유$깐마늘/난지형/유
132,72796032,2021-05-21,유기농저지방우유$유기농우유
133,72796032,2021-05-23,두부$완숙토마토
134,72796032,2021-05-24,얼음식혜
135,72796032,2021-05-26,유정란/친환경$콩나물$구운도시락김
136,72796032,2021-05-30,유기농저지방우유$중파
137,72796032,2021-05-31,딸기잼$오이$콩나물$얼음식혜
138,72796032,2021-06-03,브로컬리$명태참어묵
139,72796032,2021-06-04,유정란/친환경$유기농저지방우유
140,72796032,2021-06-08,오이$사과/$완숙토마토$브로컬리$유기농저지방우유
141,72796032,2021-06-11,유정란/친환경$유기농저지방우유
142,72796032,2021-06-12,두부$유정란/친환경$구운도시락김$양배추
143,72796032,2021-06-14,브로컬리$유기농저지방우유
144,72796032,2021-06-15,두부$유기농저지방우유
145,72796032,2021-06-16,유정란/친환경$양파$콩나물
146,72796032,2021-06-18,오이$브로컬리$유기농저지방우유
147,72796032,2021-06-19,유기농저지방우유
148,72796032,2021-06-21,유기농저지방우유$얼음식혜$양배추
149,72796032,2021-06-22,구운도시락김
150,72796032,2021-06-23,유기농성이시돌목장우유$도토리묵
151,72796032,2021-06-25,유정란/친환경$오이
152,72796032,2021-06-26,딸기잼$깐마늘/난지형/유$상큼한감귤&한라봉
153,72796032,2021-06-27,오이$브로컬리$상큼한감귤&한라봉
154,72796032,2021-06-28,유기농저지방우유
155,72796032,2021-06-29,떡국떡$유정란/친환경$오이$가지$구운도시락김$구운김밥김$느타리버섯
156,72796032,2021-06-30,오이$브로컬리
157,72796032,2021-07-02,유정란/친환경$백미/유$유기농저지방우유
158,72796032,2021-07-04,방울토마토/대추형$유기농저지방우유$상큼한감귤&한라봉
159,72796032,2021-07-05,완숙토마토$상큼한감귤&한라봉
160,72796032,2021-07-06,애호박$유기농저지방우유$깐마늘/난지형/유$당근
161,72796032,2021-07-07,콩국물$상추$브로컬리
162,72796032,2021-07-09,유정란/친환경$양파
163,72796032,2021-07-12,브로컬리
164,72796032,2021-07-13,두부$시금치$완숙토마토$현미유$구운도시락김
165,72796032,2021-07-14,콩국물
166,72796032,2021-07-15,브로컬리$유기농성이시돌목장우유
167,72796032,2021-07-16,상큼한감귤&한라봉
168,72796032,2021-07-17,유정란/친환경$오이$깐마늘/난지형/유
169,72796032,2021-07-19,콩나물$브로컬리$상큼한감귤&한라봉
170,72796032,2021-07-20,떡국떡$유정란/친환경$오이$방울토마토/대추형$유기농저지방우유$얼음식혜$단무지$구운김밥김
171,72796032,2021-07-26,유정란/친환경$도토리묵
172,72796032,2021-08-02,두부$방울토마토/대추형
173,72796032,2021-08-03,오이$방울토마토/대추형$중파
174,72796032,2021-08-06,동물복지유정란$콩나물$브로컬리$가지$구운도시락김
175,72796032,2021-08-09,오이
176,72796032,2021-08-10,두부$유정란/친환경$콩나물
177,72796032,2021-08-11,딸기잼$당근$상큼한감귤&한라봉$무쌈
178,72796032,2021-08-13,방울토마토/대추형
179,72796032,2021-08-14,유정란/친환경$유기농저지방우유
180,72796032,2021-08-15,오이$깐마늘/난지형/유$얼음식혜
181,72796032,2021-08-16,애호박
182,72796032,2021-08-23,백미/유$유기농저지방우유$얼음식혜
183,72796032,2021-08-24,콩나물
184,72796032,2021-08-28,얼음식혜
185,72796032,2021-08-29,유기농저지방우유
186,72796032,2021-09-01,오이$단무지
187,72796032,2021-09-02,유정란/친환경$상큼한감귤&한라봉
188,72796032,2021-09-03,두부$오이$깐마늘/난지형/유$상큼한감귤&한라봉
189,72796032,2021-09-05,백미/유$유기농저지방우유
190,72796032,2021-09-07,유기농저지방우유$구운전장김
191,72796032,2021-09-10,상큼한감귤&한라봉$느타리버섯
192,72796032,2021-09-11,팽이버섯
193,72796032,2021-09-13,두부$유정란/친환경$유기농저지방우유
194,72796032,2021-09-14,유기농저지방우유
195,72796032,2021-09-15,유기농우유
196,72796032,2021-09-17,동물복지유정란$콩나물$얼음식혜$양배추
197,72796032,2021-09-19,유정란/친환경$유기농저지방우유
198,72796032,2021-09-20,얼음식혜
199,72796032,2021-09-22,양파$오이$애호박$유기농저지방우유$단무지$구운김밥김
200,72796032,2021-09-27,두부$유정란/친환경$오이$상추$구운도시락김
201,72796032,2021-09-29,떡국떡$유정란/친환경$콩나물$상큼한감귤&한라봉
202,72796032,2021-09-30,두부
203,72796032,2021-10-01,사골곰국$콩나물
204,72796032,2021-10-02,유정란/친환경$백미/유$유기농저지방우유
205,72796032,2021-10-06,유정란/친환경$양파$오이$상추
206,72796032,2021-10-09,구운도시락김
207,72796032,2021-10-11,유정란/친환경$유기농저지방우유
208,72796032,2021-10-13,유정란/친환경$유기농저지방우유$깐마늘/난지형/유
209,72796032,2021-10-15,백미/유$유기농저지방우유
210,72796032,2021-10-16,딸기잼$도토리묵
211,72796032,2021-10-18,두부$유정란/친환경
212,72796032,2021-10-20,콩나물$애호박$유기농저지방우유$구운도시락김
213,72796032,2021-10-22,유정란/친환경
214,72796032,2021-10-24,유기농저지방우유$도토리묵
215,72796032,2021-10-26,콩나물
216,72796032,2021-10-28,유정란/친환경$유기농저지방우유$구운도시락김
217,72796032,2021-10-29,현미유
218,72796032,2021-10-31,두부
219,73260032,2021-02-26,연두부
220,73260032,2021-03-22,어린잎채소$쌈채소모음
221,73260032,2021-05-08,두부
222,73260032,2021-05-21,두부$유정란/친환경$상추
223,73260032,2021-06-14,두부
224,73260032,2021-07-17,오이
225,73260032,2021-08-20,유정란/친환경$콩나물$상추$중파
226,73260032,2021-09-05,오이$콩나물$연두부$찌개용두부
227,76160960,2021-09-11,동물복지유정란
228,78956096,2021-01-07,콩나물
229,78956096,2021-02-09,콩나물$누룽지
230,78956096,2021-02-15,얼음식혜
231,78956096,2021-02-24,콩나물$도토리묵
232,78956096,2021-02-26,대파
233,78956096,2021-03-06,도토리묵
234,78956096,2021-04-30,도토리묵
235,78956096,2021-06-30,콩국물
236,78956096,2021-07-16,당근
237,78956096,2021-07-21,누룽지
238,78956096,2021-09-21,콩나물
239,79561152,2021-07-17,검은콩두유
240,79561152,2021-07-20,검은콩두유
241,82426816,2021-02-01,동물복지유정란$사과당근즙
242,82426816,2021-02-06,동물복지유정란$누룽지
243,82426816,2021-02-26,유정란/친환경
244,82426816,2021-04-17,사과당근즙
245,82426816,2021-05-09,두부
246,82426816,2021-05-18,동물복지유정란$앞다리불고기-성남용인$사과당근즙
247,82426816,2021-08-25,앞다리불고기-성남용인$가지
248,87025984,2021-07-11,콩나물
249,88191552,2021-01-12,두부$명태참어묵
250,88191552,2021-01-18,당근
251,88191552,2021-02-12,동물복지유정란
252,88191552,2021-02-14,콩나물$명태참어묵$얼음식혜
253,88191552,2021-03-08,당근
254,88191552,2021-03-30,동물복지유정란
255,88191552,2021-04-08,콩나물
256,88191552,2021-04-10,느타리버섯
257,88191552,2021-05-16,명태참어묵
258,88191552,2021-09-23,동물복지유정란$콩나물
259,88191552,2021-10-01,명태참어묵
260,88191552,2021-10-03,두부$사골곰국
261,89518592,2021-01-23,동물복지유정란$시금치$찌개용두부
262,89518592,2021-02-07,두부$대파
263,89518592,2021-02-12,동물복지유정란$앞다리불고기-성남용인
264,89518592,2021-02-27,두부$동물복지유정란$백미/유$대파
265,89518592,2021-03-26,두부$두부$유정란/친환경$유정란/친환경$동물복지유정란$백미/유$대파$대파
266,89518592,2021-04-06,유정란/친환경
267,89518592,2021-04-16,유정란/친환경$상추$유기농성이시돌목장우유
268,89518592,2021-04-25,두부$콩나물$앞다리불고기-성남용인
269,89518592,2021-05-08,오이$콩나물
270,89518592,2021-05-18,두부$동물복지유정란$중파
271,89518592,2021-06-07,두부$유정란/친환경$단무지
272,89518592,2021-06-11,유정란/친환경$중파
273,89518592,2021-07-26,콩국물$두부$오이
274,89518592,2021-08-16,유정란/친환경$오이$쌈채소모음
275,89518592,2021-08-21,콩국물$두부$유기농저지방우유
276,89518592,2021-08-30,두부$동물복지유정란
277,89518592,2021-09-03,동물복지유정란
278,89518592,2021-09-05,콩나물$당근
279,89518592,2021-09-10,유정란/친환경$콩나물
280,89518592,2021-09-22,두부$유정란/친환경$유정란/친환경$백미/유$쌈채소모음
281,89518592,2021-09-23,애호박$브로컬리$사과당근즙
282,89518592,2021-09-27,두부$동물복지유정란$양배추
283,89518592,2021-10-04,유정란/친환경$도토리묵
284,89518592,2021-10-08,동물복지유정란
285,89518592,2021-10-14,두부$콩나물
286,89518592,2021-10-18,두부$방울토마토/대추형$애호박
287,89518592,2021-10-24,두부
288,89518592,2021-10-31,두부$오이
289,89537152,2021-01-20,대파
290,89537152,2021-02-07,당근
291,89537152,2021-02-09,얼음식혜
292,89537152,2021-02-10,두부
293,89537152,2021-02-13,두부
294,89537152,2021-02-28,당근$찌개용두부
295,89537152,2021-03-03,양파
296,89537152,2021-03-14,브로컬리$상큼한감귤&한라봉
297,89537152,2021-03-17,딸기잼
298,89537152,2021-03-23,브로컬리
299,89537152,2021-03-31,상추$어린잎채소
300,89537152,2021-04-17,어린잎채소$브로컬리$상큼한감귤&한라봉
301,89537152,2021-04-22,양파
302,89537152,2021-05-01,오이$브로컬리$찌개용두부$상큼한감귤&한라봉
303,89537152,2021-05-08,찌개용두부
304,89537152,2021-05-16,유정란/친환경
305,89537152,2021-05-21,오이$찌개용두부
306,89537152,2021-05-26,두부$백미/유
307,89537152,2021-05-28,검은콩두유
308,89537152,2021-06-02,방울토마토/대추형$완숙토마토
309,89537152,2021-06-09,당근
310,89537152,2021-06-11,얼음식혜
311,89537152,2021-06-14,방울토마토/대추형$상추$시금치$검은콩두유
312,89537152,2021-06-23,방울토마토/대추형$얼음식혜$검은콩두유
313,89537152,2021-06-28,당근$양배추
314,89537152,2021-06-30,두부
315,89537152,2021-07-10,상추
316,89537152,2021-07-13,유정란/친환경$깐마늘/난지형/유$중파
317,89537152,2021-07-17,양배추
318,89537152,2021-07-23,검은콩두유
319,89537152,2021-07-31,콩국물
320,89537152,2021-08-04,양파$방울토마토/대추형
321,89537152,2021-08-08,찌개용두부
322,89537152,2021-08-09,콩나물$검은콩두유
323,89537152,2021-08-15,당근
324,89537152,2021-08-16,애호박
325,89537152,2021-08-18,찌개용두부
326,89537152,2021-09-08,떡국떡
327,89537152,2021-09-13,백미/유
328,89537152,2021-09-19,양파
329,89537152,2021-09-21,백미/유$얼음식혜$양배추
330,89537152,2021-09-22,단무지$구운김밥김
331,89537152,2021-10-01,떡국떡
332,89537152,2021-10-03,깻잎
333,89537152,2021-10-06,찌개용두부
334,89537152,2021-10-10,유정란/친환경
335,89537152,2021-10-15,떡국떡$검은콩두유
336,89537152,2021-10-20,오이$브로컬리
337,89537152,2021-10-27,양파$중파
338,89537152,2021-10-30,검은콩두유$구운김밥김
339,90492992,2021-06-14,무쌈
340,90492992,2021-07-09,두부$콩나물$상추$중파
341,90903168,2021-01-26,양파$콩나물
342,90903168,2021-05-16,두부$콩나물
343,92018624,2021-02-21,찌개용두부
344,92018624,2021-03-25,유정란/친환경$상추$쌈채소모음
345,96847936,2021-02-13,유정란/친환경
346,99661632,2021-02-03,유정란/친환경$대파
347,99661632,2021-02-26,유정란/친환경$찌개용두부
348,99661632,2021-04-10,찌개용두부
349,99661632,2021-04-17,찌개용두부
350,99661632,2021-05-04,현미유
351,99661632,2021-05-16,방울토마토/대추형
352,99661632,2021-06-07,얼음식혜
353,99661632,2021-06-28,유정란/친환경$찌개용두부
354,99661632,2021-08-09,유정란/친환경
355,99661632,2021-10-17,유정란/친환경
356,99661632,2021-10-22,떡국떡$두부
357,99661632,2021-10-30,깻잎
358,101035072,2021-01-24,두부$딸기잼$유기농우유$쌈채소모음$도토리묵
359,101035072,2021-02-02,상큼한감귤&한라봉
360,101035072,2021-05-23,얼음식혜$상큼한감귤&한라봉
361,101035072,2021-10-31,상큼한감귤&한라봉
362,101554752,2021-09-17,가지
363,102178368,2021-07-11,검은콩두유
364,102178368,2021-08-09,검은콩두유
365,108843264,2021-03-27,유정란/친환경$팽이버섯$무쌈
366,108843264,2021-04-17,유정란/친환경
367,108843264,2021-04-20,백미/유
368,108843264,2021-05-21,콩나물
369,108843264,2021-05-27,백미/유
370,108843264,2021-07-30,유정란/친환경$완숙토마토$백미/유
371,108843264,2021-09-29,유정란/친환경
372,108843264,2021-10-16,떡국떡$유정란/친환경
373,108843264,2021-10-29,연두부$백미/유$찌개용두부
374,114053056,2021-03-01,유정란/친환경
375,115008896,2021-01-03,양파$명태참어묵
376,115008896,2021-01-05,누룽지
377,115008896,2021-01-13,동물복지유정란$사과/$단무지
378,115008896,2021-01-17,두부
379,115008896,2021-01-22,두부
380,115008896,2021-01-28,양파
381,115008896,2021-02-01,대파$팽이버섯
382,115008896,2021-02-11,두부$콩나물$시금치
383,115008896,2021-02-22,양파$콩나물$당근$명태참어묵$양배추
384,115008896,2021-02-27,유정란/친환경
385,115008896,2021-03-05,명태참어묵
386,115008896,2021-03-12,콩나물$어린잎채소$브로컬리$당근$대파
387,115008896,2021-03-24,유정란/친환경$콩나물
388,115008896,2021-03-26,상추$명태참어묵
389,115008896,2021-04-03,유정란/친환경$사골곰국$명태참어묵
390,115008896,2021-04-13,두부$양파$콩나물$상추
391,115008896,2021-04-16,사과/$완숙토마토
392,115008896,2021-04-20,콩나물$어린잎채소
393,115008896,2021-04-24,사골곰국
394,115008896,2021-05-02,두부
395,115008896,2021-05-08,양파$앞다리불고기-성남용인$명태참어묵
396,115008896,2021-05-14,유정란/친환경
397,115008896,2021-05-22,두부$어린잎채소$당근$중파
398,115008896,2021-05-25,브로컬리
399,115008896,2021-05-31,완숙토마토
400,115008896,2021-06-01,콩나물
401,115008896,2021-06-15,동물복지유정란$콩나물$애호박$가지$깻잎
402,115008896,2021-06-22,방울토마토/대추형$검은콩두유
403,115008896,2021-06-29,동물복지유정란$상추
404,115008896,2021-07-06,양파
405,115008896,2021-07-09,양파$애호박$가지
406,115008896,2021-07-16,유정란/친환경
407,115008896,2021-07-20,팽이버섯$느타리버섯
408,115008896,2021-07-23,명태참어묵
409,115008896,2021-08-13,어린잎채소$명태참어묵$중파
410,115008896,2021-08-20,두부$상추
411,115008896,2021-08-24,양배추
412,115008896,2021-08-27,사골곰국$명태참어묵$팽이버섯
413,115008896,2021-09-03,유정란/친환경
414,115008896,2021-09-05,콩나물$당근$양배추
415,115008896,2021-09-07,완숙토마토
416,115008896,2021-09-08,두부$양파
417,115008896,2021-09-17,깐마늘/난지형/유
418,115008896,2021-09-19,느타리버섯
419,115008896,2021-09-22,콩나물$가지$가지
420,115008896,2021-09-28,중파
421,115008896,2021-10-05,유정란/친환경$어린잎채소$명태참어묵
422,115008896,2021-10-12,양파$콩나물$방울토마토/대추형$애호박$명태참어묵
423,115008896,2021-10-16,앞다리불고기-성남용인
424,115008896,2021-10-19,애호박$명태참어묵$깻잎
425,115008896,2021-10-26,방울토마토/대추형$애호박$명태참어묵
426,115008896,2021-10-27,명태참어묵
427,115561984,2021-01-11,당근
428,115561984,2021-02-05,콩나물
429,115561984,2021-02-27,브로컬리
430,115561984,2021-03-05,시금치
431,115561984,2021-03-06,콩나물
432,115561984,2021-03-28,유정란/친환경
433,115561984,2021-04-03,두부
434,115561984,2021-04-20,사골곰국$콩나물
435,115561984,2021-04-23,두부$콩나물
436,115561984,2021-05-02,동물복지유정란
437,120617728,2021-10-27,명태참어묵$구운김밥김
438,120875712,2021-10-09,유정란/친환경
439,120979648,2021-07-04,딸기잼$방울토마토/대추형
440,121423232,2021-01-17,무쌈
441,121423232,2021-02-19,두부
442,121423232,2021-03-12,연두부$얼음식혜
443,121423232,2021-03-29,떡국떡$연두부$연두부$찌개용두부$상큼한감귤&한라봉
444,121423232,2021-05-03,찌개용두부$상큼한감귤&한라봉
445,121423232,2021-05-21,찌개용두부
446,121423232,2021-06-20,연두부
447,121423232,2021-07-05,연두부
448,121423232,2021-07-24,얼음식혜
449,121423232,2021-09-07,두부$어린잎채소$찌개용두부
450,121423232,2021-09-17,연두부
451,124390976,2021-01-14,두부
452,124390976,2021-02-19,도토리묵
453,124390976,2021-02-25,양파
454,124390976,2021-04-14,두부
455,124390976,2021-04-16,당근
456,124390976,2021-04-30,당근$찌개용두부
457,124390976,2021-06-02,상추
458,124390976,2021-06-11,양파
459,124390976,2021-06-20,양파$콩나물
460,124390976,2021-06-30,두부
461,124390976,2021-07-04,두부
462,124390976,2021-08-06,콩나물
463,124390976,2021-09-08,콩나물
464,124390976,2021-10-02,양파
465,124390976,2021-10-08,두부
466,124390976,2021-10-28,두부
467,125617792,2021-05-28,찌개용두부$도토리묵
468,125732864,2021-01-04,명태참어묵
469,125732864,2021-01-25,도토리묵
470,125732864,2021-02-14,구운전장김
471,125732864,2021-02-27,느타리버섯
472,125732864,2021-03-05,연두부
473,125732864,2021-04-04,연두부$누룽지
474,125732864,2021-05-08,도토리묵
475,125732864,2021-05-11,사골곰국
476,125732864,2021-05-26,백미/유
477,125732864,2021-07-25,떡국떡
478,125732864,2021-09-19,백미/유
479,125732864,2021-09-21,콩나물$구운김밥김
480,125732864,2021-09-29,두부$양배추
481,125732864,2021-10-12,두부$도토리묵
482,125732864,2021-10-29,백미/유
483,125732864,2021-10-30,사골곰국$구운김밥김
484,126573632,2021-01-02,누룽지
485,127043200,2021-01-09,찌개용두부$단무지
486,127043200,2021-01-30,당근
487,127043200,2021-02-26,당근
488,127043200,2021-03-10,유정란/친환경$동물복지유정란
489,127043200,2021-03-28,유정란/친환경$앞다리불고기-성남용인
490,127043200,2021-04-30,중파
491,127043200,2021-05-14,당근
492,127043200,2021-06-08,앞다리불고기-성남용인
493,127043200,2021-06-12,유정란/친환경
494,127043200,2021-06-22,콩나물$유기농우유
495,127043200,2021-06-29,애호박$가지
496,127043200,2021-07-10,두부$두부$연두부$앞다리불고기-성남용인$중파$깻잎$느타리버섯
497,127043200,2021-07-20,애호박$유기농우유
498,127043200,2021-07-31,유정란/친환경$가지
499,127043200,2021-08-02,두부$앞다리불고기-성남용인
500,127043200,2021-08-16,콩나물
501,127043200,2021-08-27,찌개용두부
502,127043200,2021-09-05,앞다리불고기-성남용인
503,127200960,2021-05-14,당근$현미유
504,127676096,2021-02-19,유기농저지방우유
505,127676096,2021-05-20,검은콩두유
506,127676096,2021-07-03,딸기잼
507,127676096,2021-09-01,유정란/친환경
508,127676096,2021-09-18,동물복지유정란
509,128520576,2021-01-05,당근
510,128520576,2021-01-13,느타리버섯
511,128520576,2021-01-20,대파
512,128520576,2021-01-23,유정란/친환경$깐마늘/난지형/유$당근
513,128520576,2021-01-27,연두부$대파
514,128520576,2021-01-31,두부$동물복지유정란$연두부$당근
515,128520576,2021-02-07,두부$당근
516,128520576,2021-02-19,당근$대파
517,128520576,2021-02-21,동물복지유정란$찌개용두부
518,128520576,2021-03-01,브로컬리
519,128520576,2021-03-03,당근
520,128520576,2021-03-05,당근
521,128520576,2021-03-08,상추$양배추
522,128520576,2021-03-13,당근
523,128520576,2021-03-20,유정란/친환경$양파$상추$브로컬리$당근$찌개용두부
524,128520576,2021-03-24,상추$브로컬리$대파
525,128520576,2021-03-28,두부
526,128520576,2021-03-29,어린잎채소$느타리버섯
527,128520576,2021-03-31,당근
528,128520576,2021-04-06,상추$당근
529,128520576,2021-04-13,상추
530,128520576,2021-04-14,양파$연두부$유기농우유
531,128520576,2021-04-16,두부$당근
532,128520576,2021-04-20,오이
533,128520576,2021-04-27,두부$브로컬리
534,128520576,2021-05-01,누룽지$중파
535,128520576,2021-05-09,오이$깐마늘/난지형/유$당근
536,128520576,2021-05-17,오이
537,128520576,2021-05-19,완숙토마토
538,128520576,2021-05-24,어린잎채소$완숙토마토
539,128520576,2021-05-25,사과/$완숙토마토$누룽지$당근
540,128520576,2021-05-29,유정란/친환경
541,128520576,2021-06-03,오이$연두부
542,128520576,2021-06-07,두부$브로컬리
543,128520576,2021-06-09,오이$완숙토마토$브로컬리$당근
544,128520576,2021-06-15,완숙토마토$브로컬리
545,128520576,2021-06-22,사과/$중파
546,128520576,2021-06-25,누룽지
547,128520576,2021-06-30,완숙토마토
548,128520576,2021-07-03,유정란/친환경$완숙토마토
549,128520576,2021-07-08,딸기잼
550,128520576,2021-07-12,완숙토마토$브로컬리$당근
551,128520576,2021-07-13,연두부
552,128520576,2021-07-16,브로컬리
553,128520576,2021-07-19,오이$상추
554,128520576,2021-07-21,브로컬리$당근
555,128520576,2021-07-26,유정란/친환경$브로컬리
556,128520576,2021-07-30,오이$완숙토마토$당근
557,128520576,2021-08-07,당근
558,128520576,2021-08-13,두부$깻잎
559,128520576,2021-08-16,두부
560,128520576,2021-08-19,당근
561,128520576,2021-08-20,유정란/친환경$완숙토마토
562,128520576,2021-08-27,두부$유정란/친환경$완숙토마토$당근
563,128520576,2021-09-03,중파
564,128520576,2021-09-06,어린잎채소$가지$깻잎
565,128520576,2021-09-11,유정란/친환경
566,128520576,2021-09-18,오이
567,128520576,2021-09-27,동물복지유정란
568,128520576,2021-09-29,도토리묵
569,128520576,2021-10-04,두부
570,128520576,2021-10-10,유정란/친환경
571,128520576,2021-10-22,두부
