,회원번호,주문일시,전체물품명
46,19627200,2021-09-22,유정란/친환경
47,19627200,2021-10-02,중파$닭가슴살
48,19627200,2021-10-13,떡국떡$유정란/친환경$양파$닭가슴살
49,19627200,2021-10-18,당근
50,19627200,2021-10-21,양파
51,19627200,2021-10-26,앞다리불고기-성남용인
52,19627200,2021-10-27,깻잎
53,19996544,2021-01-15,유정란/친환경$콩나물
54,19996544,2021-01-20,양파$콩나물$상추$브로컬리$쌈채소모음$팽이버섯$유기농성이시돌목장우유
55,19996544,2021-01-31,떡국떡$콩나물$상추$브로컬리$월동무$대파$유기농성이시돌목장우유
56,19996544,2021-02-08,유정란/친환경$깐마늘/난지형/유$대파$팽이버섯
57,19996544,2021-02-11,두부
58,19996544,2021-02-14,시금치$당근$대파$얼음식혜$유기농성이시돌목장우유
59,19996544,2021-02-15,두부$얼음식혜$느타리버섯
60,19996544,2021-02-23,두부$깐마늘/난지형/유$대파
61,19996544,2021-02-24,양파
62,19996544,2021-03-10,콩나물
63,19996544,2021-03-13,대파$깻잎$양배추
64,19996544,2021-03-29,양파$딸기/$브로컬리
65,19996544,2021-04-07,오이$상추$상추$당근$대파
66,19996544,2021-04-16,떡국떡$사골곰국
67,19996544,2021-04-23,떡국떡$사골곰국$오이$콩나물$콩나물$상추$유기농우유$중파$중파
68,19996544,2021-05-18,동물복지유정란$깻잎
69,19996544,2021-05-30,떡국떡
70,19996544,2021-06-09,떡국떡$부추$감자라면
71,19996544,2021-06-21,양파$부추$깻잎
72,19996544,2021-07-09,두부$가지$감자라면
73,19996544,2021-07-20,유정란/친환경$깻잎
74,19996544,2021-08-01,유정란/친환경$가지$유기농성이시돌목장우유
75,19996544,2021-08-23,떡국떡$두부$유정란/친환경$방울토마토/대추형$가지
76,19996544,2021-10-19,깻잎
77,19996544,2021-10-24,떡국떡$깻잎
78,19996544,2021-10-31,두부$유정란/친환경$유정란/친환경$유기농성이시돌목장우유$깻잎
79,20258240,2021-05-18,오이
80,20588608,2021-01-15,유정란/친환경
81,20588608,2021-01-20,사과/$유기농성이시돌목장우유
82,20588608,2021-01-29,당근
83,20588608,2021-02-06,유정란/친환경
84,20588608,2021-02-09,떡국떡$사과/
85,20588608,2021-02-13,딸기/
86,20588608,2021-02-15,사과/$시금치$월동무$현미유
87,20588608,2021-02-28,떡국떡
88,20588608,2021-03-02,사과/$딸기/
89,20588608,2021-03-10,동물복지유정란
90,20588608,2021-03-14,월동무
91,20588608,2021-03-19,월동무
92,20588608,2021-03-27,콩나물$당근$월동무
93,20588608,2021-03-31,시금치
94,20588608,2021-04-07,시금치$단무지
95,20588608,2021-04-11,콩나물$당근
96,20588608,2021-04-21,두부$월동무
97,20588608,2021-04-26,오이
98,20588608,2021-04-27,월동무
99,20588608,2021-05-01,당근$당근
100,20588608,2021-05-03,양배추
101,20588608,2021-05-07,중파
102,20588608,2021-05-09,무
103,20588608,2021-05-11,두부
104,20588608,2021-05-14,두부$오이$완숙토마토
105,20588608,2021-05-17,두부
106,20588608,2021-05-18,완숙토마토
107,20588608,2021-05-19,찌개용두부
108,20588608,2021-05-22,감자라면
109,20588608,2021-05-24,완숙토마토
110,20588608,2021-06-01,두부$오이$콩나물
111,20588608,2021-06-04,무$무
112,20588608,2021-06-05,방울토마토/대추형
113,20588608,2021-06-07,당근
114,20588608,2021-06-09,두부$무
115,20588608,2021-06-14,완숙토마토
116,20588608,2021-06-18,완숙토마토
117,20588608,2021-06-21,콩국물
118,20588608,2021-06-22,얼음식혜
119,20588608,2021-06-23,완숙토마토
120,20588608,2021-06-26,완숙토마토
121,20588608,2021-06-29,유정란/친환경
122,20588608,2021-07-03,무
123,20588608,2021-07-06,연두부$얼음식혜
124,20588608,2021-07-07,유정란/친환경
125,20588608,2021-07-09,유정란/친환경$당근$감자라면
126,20588608,2021-07-14,콩국물
127,20588608,2021-07-16,깐마늘/난지형/유$중파
128,20588608,2021-07-18,찌개용두부
129,20588608,2021-07-28,콩국물$상추$찌개용두부
130,20588608,2021-07-29,닭가슴살
131,20588608,2021-08-06,무
132,20588608,2021-08-07,상추
133,20588608,2021-08-12,방울토마토/대추형$당근
134,20588608,2021-08-15,오이
135,20588608,2021-08-16,유정란/친환경
136,20588608,2021-08-24,깻잎
137,20588608,2021-08-27,유정란/친환경
138,20588608,2021-09-01,유정란/친환경
139,20588608,2021-09-03,상추$깐마늘/난지형/유$중파
140,20588608,2021-09-08,당근$유기농우유
141,20588608,2021-09-11,가지
142,20588608,2021-09-14,오이
143,20588608,2021-09-22,얼음식혜$단무지
144,20588608,2021-09-27,무
145,20588608,2021-09-28,백미/유
146,20588608,2021-10-06,유정란/친환경$오이
147,20588608,2021-10-08,무
148,20588608,2021-10-16,대파
149,20588608,2021-10-20,닭가슴살
150,20588608,2021-10-22,대파
151,21134272,2021-03-03,콩나물
152,21134272,2021-04-01,콩나물
153,21134272,2021-05-13,중파
154,21134272,2021-06-10,중파
155,21134272,2021-06-23,동물복지유정란$당근$중파$양배추
156,21982464,2021-01-16,대파
157,21982464,2021-01-24,찌개용두부
158,21982464,2021-01-31,당근$느타리버섯
159,21982464,2021-02-03,딸기/
160,21982464,2021-02-07,양파
161,21982464,2021-02-12,당근$대파
162,21982464,2021-02-23,당근
163,21982464,2021-03-10,양파
164,21982464,2021-03-21,월동무
165,21982464,2021-03-28,당근$양배추
166,21982464,2021-03-31,당근
167,21982464,2021-04-06,두부
168,21982464,2021-04-12,당근$당근
169,21982464,2021-04-16,두부
170,21982464,2021-04-30,중파
171,21982464,2021-05-04,두부
172,21982464,2021-05-16,당근
173,21982464,2021-06-06,두부$방울토마토/대추형$명태참어묵$팽이버섯
174,21982464,2021-06-20,콩나물
175,21982464,2021-07-10,당근
176,21982464,2021-08-31,콩나물$당근
177,21982464,2021-10-24,찌개용두부
178,22259008,2021-03-05,유정란/친환경$콩나물$월동무
179,22259008,2021-05-04,브로컬리
180,22259008,2021-05-23,유정란/친환경
181,22259008,2021-07-12,오이$양배추
182,22259008,2021-07-19,오이$당근$찌개용두부
183,22259008,2021-08-09,양파$누룽지
184,22259008,2021-10-24,유정란/친환경$오이$단무지
185,22270144,2021-01-02,완숙토마토$명태참어묵$우유
186,22270144,2021-01-05,유기농성이시돌목장우유
187,22270144,2021-01-10,유기농성이시돌목장우유
188,22270144,2021-01-17,유기농성이시돌목장우유
189,22270144,2021-01-22,유기농우유$찌개용두부
190,22270144,2021-01-23,쌈채소모음$우유$깻잎
191,22270144,2021-01-29,콩나물
192,22270144,2021-02-06,쌈채소모음
193,22270144,2021-02-13,우유
194,22270144,2021-02-20,쌈채소모음
195,22270144,2021-02-22,콩나물$어린잎채소
196,22270144,2021-02-23,콩나물$시금치$감자라면
197,22270144,2021-02-27,유기농우유
198,22270144,2021-02-28,콩나물$양배추
199,22270144,2021-03-01,유기농우유
200,22270144,2021-03-03,유정란/친환경
201,22270144,2021-03-07,유기농성이시돌목장우유
202,22270144,2021-03-20,유기농우유
203,22270144,2021-04-02,대파
204,22270144,2021-04-03,콩나물
205,22270144,2021-04-13,오이
206,22270144,2021-04-16,유기농우유
207,22270144,2021-04-30,두부$당근
208,22270144,2021-05-02,두부
209,22270144,2021-05-04,유기농성이시돌목장우유
210,22270144,2021-05-07,우유
211,22270144,2021-05-08,우유
212,22270144,2021-05-12,양파$방울토마토/대추형$애호박
213,22270144,2021-05-17,방울토마토/대추형$유기농우유
214,22270144,2021-05-18,유기농우유
215,22270144,2021-05-22,우유
216,22270144,2021-05-24,방울토마토/대추형
217,22270144,2021-05-25,방울토마토/대추형
218,22270144,2021-05-26,두부
219,22270144,2021-06-03,방울토마토/대추형
220,22270144,2021-06-06,콩국물
221,22270144,2021-06-08,우유
222,22270144,2021-06-14,두부
223,22270144,2021-06-15,유기농성이시돌목장우유
224,22270144,2021-06-18,브로컬리$당근
225,22270144,2021-06-22,콩나물$부추
226,22270144,2021-06-24,양파$양배추
227,22270144,2021-06-25,두부$완숙토마토
228,22270144,2021-06-26,가지
229,22270144,2021-06-29,콩국물
230,22270144,2021-07-02,우유
231,22270144,2021-07-07,유기농우유
232,22270144,2021-07-10,유기농우유
233,22270144,2021-07-14,감자라면
234,22270144,2021-07-17,오이
235,22270144,2021-07-18,상추$우유
236,22270144,2021-07-20,콩국물
237,22270144,2021-07-23,콩국물$유기농성이시돌목장우유
238,22270144,2021-07-25,콩국물$오이$도토리묵
239,22270144,2021-07-28,유정란/친환경$우유
240,22270144,2021-07-30,유기농우유$유기농우유$우유
241,22270144,2021-07-31,유기농우유
242,22270144,2021-08-08,우유
243,22270144,2021-08-19,유기농우유
244,22270144,2021-08-20,유기농성이시돌목장우유
245,22270144,2021-08-21,콩나물
246,22270144,2021-08-22,콩국물$유기농우유
247,22270144,2021-08-23,유기농우유
248,22270144,2021-08-24,유기농우유
249,22270144,2021-08-29,가지
250,22270144,2021-08-31,두부
251,22270144,2021-09-03,어린잎채소
252,22270144,2021-09-05,백미/유
253,22270144,2021-09-08,도토리묵
254,22270144,2021-09-12,두부$우유
255,22270144,2021-09-14,우유
256,22270144,2021-09-18,완숙토마토
257,22270144,2021-09-20,우유
258,22270144,2021-09-21,두부
259,22270144,2021-09-22,유정란/친환경$깐마늘/난지형/유$도토리묵
260,22270144,2021-09-23,오이$유기농우유$우유$단무지$양배추
261,22270144,2021-10-02,무$중파
262,22270144,2021-10-05,유기농우유$우유
263,22270144,2021-10-10,유기농우유
264,22270144,2021-10-11,유기농우유
265,22270144,2021-10-17,쌈채소모음$우유$깻잎$깻잎
266,22270144,2021-10-19,앞다리불고기-성남용인
267,22270144,2021-10-20,검은콩두유
268,22270144,2021-10-22,앞다리불고기-성남용인$어린잎채소
269,22270144,2021-10-31,오이$앞다리불고기-성남용인$양배추
270,23437568,2021-03-09,대파$명태참어묵
271,23437568,2021-04-01,브로컬리
272,23437568,2021-04-24,상추
273,23437568,2021-05-01,중파
274,23437568,2021-05-27,유정란/친환경
275,23437568,2021-06-22,유정란/친환경
276,23437568,2021-07-04,두부$브로컬리
277,23437568,2021-07-26,두부$오이$중파
278,23437568,2021-09-03,중파
279,23437568,2021-09-18,유정란/친환경$찌개용두부
280,23437568,2021-09-21,두부$어린잎채소$부추
281,23437568,2021-10-12,유정란/친환경
282,23437568,2021-10-25,유정란/친환경
283,23485824,2021-05-04,양파
284,23573056,2021-08-07,두부
285,25145088,2021-03-17,찌개용두부
286,27066048,2021-01-23,유기농저지방우유
287,27066048,2021-03-13,양파$사과/$깻잎
288,27066048,2021-03-26,양파
289,27066048,2021-04-02,유기농저지방우유
290,27066048,2021-05-15,유정란/친환경
291,27066048,2021-06-19,두부$양파$시금치$애호박$명태참어묵
292,27066048,2021-07-04,유정란/친환경
293,27066048,2021-07-18,애호박
294,27066048,2021-07-31,유정란/친환경$유기농저지방우유
295,27066048,2021-08-14,콩나물
296,27066048,2021-08-23,콩나물$백미/유
297,27066048,2021-09-15,유정란/친환경$동물복지유정란$유기농저지방우유
298,27066048,2021-10-04,유정란/친환경$깻잎
299,27066048,2021-10-20,애호박$어린잎채소
300,27066048,2021-10-25,양파$오이$콩나물$부추
301,27387136,2021-01-19,딸기/
302,27387136,2021-01-29,동물복지유정란
303,27387136,2021-02-12,동물복지유정란
304,27387136,2021-03-20,유정란/친환경$찌개용두부
305,27387136,2021-03-30,유정란/친환경
306,27387136,2021-05-17,유정란/친환경
307,27387136,2021-06-07,검은콩두유
308,27387136,2021-06-14,유정란/친환경$검은콩두유
309,27387136,2021-07-16,검은콩두유
310,27387136,2021-07-23,쌈채소모음$검은콩두유
311,27387136,2021-07-31,검은콩두유
312,28394944,2021-01-08,콩나물$대파
313,28394944,2021-02-14,대파$얼음식혜
314,28394944,2021-02-19,시금치$양배추
315,28394944,2021-03-20,콩나물
316,28394944,2021-04-02,콩나물$대파
317,28394944,2021-04-07,찌개용두부
318,28394944,2021-04-12,양파
319,28394944,2021-04-22,양파$콩나물
320,28394944,2021-04-29,중파
321,28394944,2021-05-03,콩나물
322,28394944,2021-05-21,당근
323,28394944,2021-05-29,오이
324,28394944,2021-06-18,브로컬리$당근$중파$찌개용두부$구운도시락김
325,28394944,2021-07-06,가지
326,28394944,2021-07-17,가지
327,28394944,2021-07-23,어린잎채소$중파$구운도시락김
328,28394944,2021-07-31,중파$찌개용두부
329,28394944,2021-08-17,오이$무$당근$느타리버섯
330,28394944,2021-08-30,당근$구운도시락김
331,28394944,2021-09-14,중파
332,28394944,2021-10-10,시금치
333,28394944,2021-10-29,중파
334,28394944,2021-10-30,무
335,30215680,2021-01-03,콩나물
336,30215680,2021-01-31,찌개용두부
337,30215680,2021-03-18,두부
338,30215680,2021-04-13,두부
339,30215680,2021-04-28,두부
340,30215680,2021-05-14,찌개용두부
341,30215680,2021-06-04,찌개용두부
342,30215680,2021-06-18,두부
343,30215680,2021-06-28,찌개용두부
344,30215680,2021-07-10,두부
345,30215680,2021-07-28,두부
346,30215680,2021-08-18,두부
347,30215680,2021-09-03,찌개용두부
348,30215680,2021-10-01,찌개용두부
349,30215680,2021-10-11,찌개용두부
350,37253632,2021-02-12,두부$콩나물$당근
351,37415104,2021-02-14,두부$콩나물$얼음식혜
352,37415104,2021-08-04,앞다리불고기-성남용인
353,37415104,2021-09-22,유정란/친환경$찌개용두부
354,37584000,2021-01-08,유정란/친환경$대파
355,37584000,2021-01-12,유정란/친환경
356,37584000,2021-02-14,유정란/친환경
357,37584000,2021-02-20,유정란/친환경
358,37584000,2021-02-26,대파
359,37584000,2021-03-08,유정란/친환경
360,37584000,2021-03-13,대파
361,37584000,2021-03-15,시금치$팽이버섯
362,37584000,2021-03-20,시금치
363,37584000,2021-03-27,시금치
364,37584000,2021-04-02,콩나물
365,37584000,2021-04-11,유정란/친환경
366,37584000,2021-04-20,팽이버섯$양배추
367,37584000,2021-04-24,유정란/친환경$백미/유
368,37584000,2021-05-01,오이$사과/
369,37584000,2021-05-04,동물복지유정란$찌개용두부
370,37584000,2021-05-17,오이
371,37584000,2021-05-22,중파
372,37584000,2021-05-24,유정란/친환경
373,37584000,2021-05-29,완숙토마토$유기농저지방우유$팽이버섯
374,37584000,2021-06-14,오이
375,37584000,2021-06-19,유정란/친환경$오이
376,37584000,2021-06-25,두부$유정란/친환경$시금치$중파
377,37584000,2021-07-02,닭가슴살
378,37584000,2021-07-03,두부
379,37584000,2021-07-05,찌개용두부
380,37584000,2021-07-10,동물복지유정란$중파
381,37584000,2021-07-13,어린잎채소$깐마늘/난지형/유
382,37584000,2021-07-20,유정란/친환경$찌개용두부
383,37584000,2021-08-06,유정란/친환경$애호박$완숙토마토$우유$얼음식혜
384,37584000,2021-08-20,유정란/친환경
385,37584000,2021-08-27,유정란/친환경
386,37584000,2021-08-29,가지
387,37584000,2021-08-30,두부$당근
388,37584000,2021-09-04,중파
389,37584000,2021-09-08,두부
390,37584000,2021-09-14,유정란/친환경
391,37584000,2021-09-17,두부$사골곰국
392,37584000,2021-09-21,깐마늘/난지형/유
393,37584000,2021-09-23,얼음식혜
394,37584000,2021-10-02,유정란/친환경$상추
395,37584000,2021-10-07,두부$시금치$백미/유$단무지
396,37584000,2021-10-08,깐마늘/난지형/유$구운도시락김
397,37584000,2021-10-09,유정란/친환경$시금치
398,37584000,2021-10-24,유정란/친환경$시금치$백미/유$팽이버섯
399,38588096,2021-01-04,동물복지유정란$순두부
400,38588096,2021-01-06,시금치$우유
401,38588096,2021-01-11,유정란/친환경$양파$누룽지
402,38588096,2021-01-12,순두부
403,38588096,2021-01-17,사과/$검은콩두유
404,38588096,2021-01-25,떡국떡$당근$월동무$순두부
405,38588096,2021-01-28,시금치
406,38588096,2021-02-02,유정란/친환경$콩나물
407,38588096,2021-02-07,깐마늘/난지형/유$쌈채소모음$검은콩두유$양배추
408,38588096,2021-02-11,콩나물$어린잎채소
409,38588096,2021-02-14,떡국떡$우유
410,38588096,2021-02-15,사과/
411,38588096,2021-02-20,사과/$딸기/$검은콩두유$순두부
412,38588096,2021-03-02,두부$시금치
413,38588096,2021-03-07,유기농저지방우유
414,38588096,2021-03-08,순두부
415,38588096,2021-03-10,두부
416,38588096,2021-03-16,두부$순두부
417,38588096,2021-03-17,유정란/친환경
418,38588096,2021-03-24,동물복지유정란$콩나물$양배추
419,38588096,2021-03-31,유정란/친환경$대파$부추
420,38588096,2021-04-03,현미유$구운도시락김
421,38588096,2021-04-05,누룽지
422,38588096,2021-04-08,검은콩두유
423,38588096,2021-04-15,유정란/친환경
424,38588096,2021-04-16,오이
425,38588096,2021-04-18,오이
426,38588096,2021-04-20,완숙토마토
427,38588096,2021-04-26,유기농저지방우유
428,38588096,2021-05-01,오이$쌈채소모음
429,38588096,2021-05-07,유정란/친환경$딸기/$유기농저지방우유$쌈채소모음
430,38588096,2021-05-10,상추$애호박
431,38588096,2021-05-11,중파
432,38588096,2021-05-12,유정란/친환경$검은콩두유$유기농성이시돌목장우유
433,38588096,2021-05-15,시금치$깻잎
434,38588096,2021-05-19,유기농저지방우유
435,38588096,2021-05-25,유기농저지방우유
436,38588096,2021-05-26,유정란/친환경$양파$방울토마토/대추형$완숙토마토$유기농저지방우유
437,38588096,2021-06-02,유기농저지방우유$검은콩두유$부추
438,38588096,2021-06-06,오이$완숙토마토
439,38588096,2021-06-14,오이$콩나물
440,38588096,2021-06-15,유정란/친환경$유기농저지방우유
441,38588096,2021-06-16,완숙토마토$순두부
442,38588096,2021-06-21,콩국물
443,38588096,2021-06-23,오이$오이$완숙토마토$완숙토마토$유기농저지방우유
444,38588096,2021-06-29,콩국물$유정란/친환경$부추
445,38588096,2021-06-30,유기농저지방우유
446,38588096,2021-07-05,감자라면
447,38588096,2021-07-15,콩나물$애호박$완숙토마토$유기농저지방우유$누룽지$검은콩두유
448,38588096,2021-07-16,부추
449,38588096,2021-07-21,백미/유$유기농저지방우유
450,38588096,2021-07-25,오이$중파$양배추
451,38588096,2021-07-28,콩국물$유정란/친환경$오이$완숙토마토$유기농저지방우유
452,38588096,2021-07-30,두부
453,38588096,2021-07-31,콩나물
454,38588096,2021-08-05,오이$가지
455,38588096,2021-08-11,콩나물$백미/유$유기농저지방우유
456,38588096,2021-08-16,상추
457,38588096,2021-08-19,유정란/친환경$애호박
458,38588096,2021-08-20,오이$부추
459,38588096,2021-08-25,상추$애호박$유기농저지방우유
460,38588096,2021-08-27,두부$콩나물
461,38588096,2021-09-01,유기농저지방우유
462,38588096,2021-09-04,애호박$유기농저지방우유$중파$가지
463,38588096,2021-09-11,방울토마토/대추형
464,38588096,2021-09-14,콩나물$애호박$유기농저지방우유$중파
465,38588096,2021-09-18,무
466,38588096,2021-09-19,유기농저지방우유
467,38588096,2021-09-21,무
468,38588096,2021-09-27,양파$무$중파
469,38588096,2021-10-08,오이$콩나물
470,38588096,2021-10-16,깐마늘/난지형/유
471,38588096,2021-10-17,시금치$깻잎
472,38588096,2021-10-25,깐마늘/난지형/유$순두부
473,38588096,2021-10-29,깐마늘/난지형/유
474,38593664,2021-03-14,동물복지유정란$누룽지
475,38859072,2021-05-27,두부
476,38859072,2021-06-24,두부
477,38959296,2021-01-03,두부
478,38959296,2021-01-04,양파$시금치
479,38959296,2021-01-08,유정란/친환경
480,38959296,2021-01-09,대파$닭가슴살
481,38959296,2021-01-11,월동무
482,38959296,2021-01-19,시금치
483,38959296,2021-01-21,유정란/친환경$양파
484,38959296,2021-01-26,시금치
485,38959296,2021-01-28,두부$콩나물
486,38959296,2021-01-30,시금치$당근$대파$닭가슴살
487,38959296,2021-02-01,두부$유정란/친환경
488,38959296,2021-02-05,양파
489,38959296,2021-02-06,두부$동물복지유정란
490,38959296,2021-02-08,대파
491,38959296,2021-02-22,콩나물$대파
492,38959296,2021-02-25,시금치
493,38959296,2021-02-27,동물복지유정란$월동무
494,38959296,2021-03-02,브로컬리$양배추$닭가슴살
495,38959296,2021-03-03,브로컬리
496,38959296,2021-03-04,앞다리불고기-성남용인
497,38959296,2021-03-05,두부$검은콩두유
498,38959296,2021-03-07,유정란/친환경
499,38959296,2021-03-08,두부$양파
500,38959296,2021-03-09,콩나물$시금치
501,38959296,2021-03-14,브로컬리
502,38959296,2021-03-17,월동무
503,38959296,2021-03-18,상추$딸기/
504,38959296,2021-03-19,양파$닭가슴살
505,38959296,2021-03-23,두부$현미유
506,38959296,2021-03-27,대파
507,38959296,2021-03-29,시금치
508,38959296,2021-03-30,오이
509,38959296,2021-04-02,오이
510,38959296,2021-04-06,오이
511,38959296,2021-04-07,누룽지$닭가슴살
512,38959296,2021-04-09,두부
513,38959296,2021-04-11,양파$브로컬리
514,38959296,2021-04-12,두부
515,38959296,2021-04-13,검은콩두유
516,38959296,2021-04-17,대파
517,38959296,2021-04-18,콩나물
518,38959296,2021-04-19,월동무
519,38959296,2021-04-20,오이
520,38959296,2021-04-22,브로컬리$누룽지
521,38959296,2021-04-23,두부
522,38959296,2021-04-25,오이
523,38959296,2021-04-28,오이$애호박$부추
524,38959296,2021-04-30,양파
525,38959296,2021-05-01,두부$양파
526,38959296,2021-05-02,오이
527,38959296,2021-05-04,월동무$도토리묵
528,38959296,2021-05-07,어린잎채소$누룽지
529,38959296,2021-05-08,사골곰국
530,38959296,2021-05-09,브로컬리$양배추
531,38959296,2021-05-11,앞다리불고기-성남용인
532,38959296,2021-05-12,상추$깻잎
533,38959296,2021-05-18,중파
534,38959296,2021-05-19,두부$콩나물$부추$깻잎
535,38959296,2021-05-22,애호박$브로컬리$가지$깻잎
536,38959296,2021-05-24,양파$오이
537,38959296,2021-05-25,가지
538,38959296,2021-05-31,오이$브로컬리$느타리버섯
539,38959296,2021-06-02,방울토마토/대추형$단무지
540,38959296,2021-06-06,유정란/친환경$양파$방울토마토/대추형
541,38959296,2021-06-08,두부$애호박$가지
542,38959296,2021-06-11,두부$양파$콩나물$앞다리불고기-성남용인
543,38959296,2021-06-14,애호박$단무지
544,38959296,2021-06-18,유정란/친환경$방울토마토/대추형$당근$중파$가지
545,38959296,2021-06-20,브로컬리$누룽지$닭가슴살
546,38959296,2021-06-21,콩나물
547,38959296,2021-06-22,오이
548,38959296,2021-06-25,누룽지
549,38959296,2021-06-28,브로컬리$닭가슴살
550,38959296,2021-06-30,유정란/친환경$방울토마토/대추형$상추$애호박$당근$가지
551,38959296,2021-07-02,두부
552,38959296,2021-07-04,오이$방울토마토/대추형
553,38959296,2021-07-06,양파
554,38959296,2021-07-07,유정란/친환경$오이$방울토마토/대추형
555,38959296,2021-07-10,가지
556,38959296,2021-07-11,양파$오이
557,38959296,2021-07-12,우유
558,38959296,2021-07-13,애호박$부추
559,38959296,2021-07-16,오이$방울토마토/대추형$브로컬리
560,38959296,2021-07-19,상추$애호박
561,38959296,2021-07-20,오이
562,38959296,2021-07-21,오이
563,38959296,2021-07-25,유정란/친환경$닭가슴살
564,38959296,2021-07-27,방울토마토/대추형
565,38959296,2021-07-29,유정란/친환경
566,38959296,2021-07-30,방울토마토/대추형
567,38959296,2021-08-02,브로컬리$중파
568,38959296,2021-08-04,유정란/친환경$오이$방울토마토/대추형$당근$가지
569,38959296,2021-08-05,닭가슴살
570,38959296,2021-08-08,두부$유정란/친환경$가지
571,38959296,2021-08-09,애호박
572,38959296,2021-08-10,방울토마토/대추형
573,38959296,2021-08-14,방울토마토/대추형
574,38959296,2021-08-17,중파
575,38959296,2021-08-18,방울토마토/대추형
576,38959296,2021-08-20,오이
577,38959296,2021-08-21,양파
578,38959296,2021-08-22,느타리버섯
579,38959296,2021-08-28,애호박$가지
580,38959296,2021-08-30,오이
581,38959296,2021-09-01,닭가슴살
582,38959296,2021-09-03,누룽지
583,38959296,2021-09-06,콩나물$중파$가지$깻잎
584,38959296,2021-09-10,오이$방울토마토/대추형$브로컬리$부추
585,38959296,2021-09-13,방울토마토/대추형
586,38959296,2021-09-15,깻잎
587,38959296,2021-09-17,브로컬리
588,38959296,2021-09-18,양파
589,38959296,2021-09-20,무$대파
590,38959296,2021-09-21,상추
591,38959296,2021-09-22,오이$단무지
592,38959296,2021-09-23,시금치$브로컬리$닭가슴살
593,38959296,2021-09-28,애호박
594,38959296,2021-09-30,닭가슴살
595,38959296,2021-10-01,오이
596,38959296,2021-10-02,두부$콩나물
597,38959296,2021-10-04,두부$애호박$느타리버섯
598,38959296,2021-10-05,중파
599,38959296,2021-10-06,감자라면
600,38959296,2021-10-10,두부$시금치
601,38959296,2021-10-11,닭가슴살
602,38959296,2021-10-12,브로컬리
603,38959296,2021-10-15,애호박$브로컬리$대파
604,38959296,2021-10-16,누룽지
605,38959296,2021-10-17,양파$무$닭가슴살
606,38959296,2021-10-18,누룽지
607,38959296,2021-10-19,순두부
608,38959296,2021-10-22,닭가슴살
609,38959296,2021-10-26,브로컬리
610,38959296,2021-10-29,두부$중파$느타리버섯
611,38959296,2021-10-30,두부$양파
612,39284096,2021-06-23,당근
613,39376896,2021-03-17,두부$앞다리불고기-성남용인
614,39382464,2021-01-02,시금치
615,39382464,2021-01-11,유정란/친환경$어린잎채소$당근
616,39382464,2021-01-18,유정란/친환경$유기농우유
617,39382464,2021-01-20,두부$양배추
618,39382464,2021-01-25,유기농저지방우유$깐마늘/난지형/유$양배추
619,39382464,2021-02-03,떡국떡
620,39382464,2021-02-08,시금치$유기농저지방우유
621,39382464,2021-02-12,콩나물$양배추$닭가슴살
622,39382464,2021-02-14,사과/
623,39382464,2021-02-21,떡국떡
624,39382464,2021-03-02,유정란/친환경$월동무
625,39382464,2021-03-12,깐마늘/난지형/유$당근$월동무
626,39382464,2021-03-16,당근$우유
627,39382464,2021-03-22,깐마늘/난지형/유$대파
628,39382464,2021-03-23,백미/유
629,39382464,2021-03-31,유정란/친환경$오이$콩나물$시금치
630,39382464,2021-04-05,유정란/친환경$애호박$백미/유
